ID,X,Y,cost,capacity,Gitter_ID_100m,coord_x_grid,coord_y_grid,Cluster Nr.
13_2,1046.5627136895214,1213.4290609809043,1205.56,2,100mN1200E1000,1000,1200,2
14_0,1103.6940772675923,925.2025191904304,1293.22,2,100mN900E1100,1100,900,2
15_0,867.2347695758285,864.8824286966375,1363.62,2,100mN800E800,800,800,2
16_1,1190.3781883666593,1261.544982608085,1557.55,3,100mN1200E1100,1100,1200,2
16_2,1190.3781883666593,1261.544982608085,1473.87,3,100mN1200E1100,1100,1200,2
16_3,1190.3781883666593,1261.544982608085,1284.98,2,100mN1200E1100,1100,1200,2
16_4,1190.3781883666593,1261.544982608085,1412.23,2,100mN1200E1100,1100,1200,2
17_0,1829.842383757992,2593.4814306343687,2615.52,4,100mN2500E1800,1800,2500,1
18_0,2005.3374095877405,1135.713996797205,900.48,2,100mN1100E2000,2000,1100,3
18_2,2005.3374095877405,1135.713996797205,672.55,1,100mN1100E2000,2000,1100,3
18_3,2005.3374095877405,1135.713996797205,776.55,1,100mN1100E2000,2000,1100,3
18_4,2005.3374095877405,1135.713996797205,863.42,1,100mN1100E2000,2000,1100,3
18_5,2005.3374095877405,1135.713996797205,714.97,1,100mN1100E2000,2000,1100,3
18_6,2005.3374095877405,1135.713996797205,605.85,1,100mN1100E2000,2000,1100,3
19_1,1172.3726035923182,1609.8211853179498,1351.38,2,100mN1600E1100,1100,1600,2
19_2,1172.3726035923182,1609.8211853179498,1459.88,3,100mN1600E1100,1100,1600,2
19_3,1172.3726035923182,1609.8211853179498,796.4,1,100mN1600E1100,1100,1600,2
19_4,1172.3726035923182,1609.8211853179498,1193.11,2,100mN1600E1100,1100,1600,2
19_5,1172.3726035923182,1609.8211853179498,1379.42,2,100mN1600E1100,1100,1600,2
19_6,1172.3726035923182,1609.8211853179498,1279.2,3,100mN1600E1100,1100,1600,2
20_0,829.5694421652231,1343.3919636532523,1012.03,2,100mN1300E800,800,1300,2
21_0,1077.729894778941,320.6799100202005,938.89,2,100mN300E1000,1000,300,0
22_0,930.9782439313152,931.7493252396238,1357.33,3,100mN900E900,900,900,2
23_0,1366.0641199954543,1732.228389495866,1553.17,2,100mN1700E1300,1300,1700,2
23_1,1366.0641199954543,1732.228389495866,1337.21,2,100mN1700E1300,1300,1700,2
23_2,1366.0641199954543,1732.228389495866,1214.48,1,100mN1700E1300,1300,1700,2
23_3,1366.0641199954543,1732.228389495866,1260.26,2,100mN1700E1300,1300,1700,2
23_4,1366.0641199954543,1732.228389495866,1542.56,3,100mN1700E1300,1300,1700,2
23_5,1366.0641199954543,1732.228389495866,1533.49,3,100mN1700E1300,1300,1700,2
23_6,1366.0641199954543,1732.228389495866,1253.0,2,100mN1700E1300,1300,1700,2
23_7,1366.0641199954543,1732.228389495866,987.41,1,100mN1700E1300,1300,1700,2
23_8,1366.0641199954543,1732.228389495866,1078.12,1,100mN1700E1300,1300,1700,2
23_9,1366.0641199954543,1732.228389495866,1333.93,3,100mN1700E1300,1300,1700,2
24_0,1276.352834132594,1023.9162185018376,1399.83,2,100mN1000E1200,1200,1000,2
24_1,1276.352834132594,1023.9162185018376,1367.32,2,100mN1000E1200,1200,1000,2
24_2,1276.352834132594,1023.9162185018376,1151.9,2,100mN1000E1200,1200,1000,2
24_4,1276.352834132594,1023.9162185018376,988.76,1,100mN1000E1200,1200,1000,2
25_0,691.6375113178324,1012.77436575284,1408.79,2,100mN1000E600,600,1000,2
26_0,1360.9581731490975,887.8929290708566,1241.14,2,100mN800E1300,1300,800,2
26_2,1360.9581731490975,887.8929290708566,1271.34,2,100mN800E1300,1300,800,2
26_3,1360.9581731490975,887.8929290708566,1218.44,2,100mN800E1300,1300,800,2
27_0,1468.3918483571636,1599.4922162597782,1062.76,2,100mN1500E1400,1400,1500,2
27_1,1468.3918483571636,1599.4922162597782,1460.02,2,100mN1500E1400,1400,1500,2
27_2,1468.3918483571636,1599.4922162597782,1400.52,2,100mN1500E1400,1400,1500,2
27_3,1468.3918483571636,1599.4922162597782,1322.29,2,100mN1500E1400,1400,1500,2
27_4,1468.3918483571636,1599.4922162597782,1225.15,2,100mN1500E1400,1400,1500,2
27_5,1468.3918483571636,1599.4922162597782,1028.45,1,100mN1500E1400,1400,1500,2
27_6,1468.3918483571636,1599.4922162597782,1295.8,2,100mN1500E1400,1400,1500,2
27_7,1468.3918483571636,1599.4922162597782,1390.16,2,100mN1500E1400,1400,1500,2
27_8,1468.3918483571636,1599.4922162597782,1522.42,3,100mN1500E1400,1400,1500,2
28_0,1296.1779601425208,1458.0627686890548,1240.09,2,100mN1400E1200,1200,1400,2
29_0,1637.9549639269298,1382.634924069595,1093.68,1,100mN1300E1600,1600,1300,2
29_1,1637.9549639269298,1382.634924069595,1563.72,3,100mN1300E1600,1600,1300,2
30_0,1398.132552061166,1114.9131911952854,1384.56,2,100mN1100E1300,1300,1100,2
30_1,1398.132552061166,1114.9131911952854,1251.9,2,100mN1100E1300,1300,1100,2
30_2,1398.132552061166,1114.9131911952854,1572.04,3,100mN1100E1300,1300,1100,2
30_3,1398.132552061166,1114.9131911952854,1301.47,2,100mN1100E1300,1300,1100,2
31_0,1157.3526168193916,1064.4405782687356,1094.65,2,100mN1000E1100,1100,1000,2
31_1,1157.3526168193916,1064.4405782687356,1279.66,3,100mN1000E1100,1100,1000,2
31_2,1157.3526168193916,1064.4405782687356,984.82,1,100mN1000E1100,1100,1000,2
31_3,1157.3526168193916,1064.4405782687356,1492.01,3,100mN1000E1100,1100,1000,2
32_0,1755.3009999376452,659.3758597982959,784.35,2,100mN600E1700,1700,600,3
32_1,1755.3009999376452,659.3758597982959,883.32,2,100mN600E1700,1700,600,3
32_2,1755.3009999376452,659.3758597982959,858.88,1,100mN600E1700,1700,600,3
32_3,1755.3009999376452,659.3758597982959,557.28,1,100mN600E1700,1700,600,3
32_4,1755.3009999376452,659.3758597982959,830.93,2,100mN600E1700,1700,600,3
32_5,1755.3009999376452,659.3758597982959,809.54,1,100mN600E1700,1700,600,3
32_6,1755.3009999376452,659.3758597982959,654.27,1,100mN600E1700,1700,600,3
32_7,1755.3009999376452,659.3758597982959,810.74,1,100mN600E1700,1700,600,3
32_8,1755.3009999376452,659.3758597982959,944.03,2,100mN600E1700,1700,600,3
33_0,1306.8007429289282,2159.265592110128,2736.28,4,100mN2100E1300,1300,2100,1
34_0,882.3432889452424,-200.57707124645495,958.32,2,100mN-300E800,800,-300,0
34_1,882.3432889452424,-200.57707124645495,685.33,1,100mN-300E800,800,-300,0
35_0,1649.0256986806824,2541.1218591957363,2410.63,1,100mN2500E1600,1600,2500,1
36_1,560.3776711795235,-175.48916039556082,777.12,1,100mN-200E500,500,-200,0
37_0,985.8469748089118,1182.1472986964886,1146.49,1,100mN1100E900,900,1100,2
38_0,693.9663919998828,-154.79182573243884,819.84,2,100mN-200E600,600,-200,0
38_1,693.9663919998828,-154.79182573243884,874.72,2,100mN-200E600,600,-200,0
38_2,693.9663919998828,-154.79182573243884,998.84,3,100mN-200E600,600,-200,0
38_3,693.9663919998828,-154.79182573243884,967.87,2,100mN-200E600,600,-200,0
39_0,668.2024493085905,1067.59871274953,1585.25,3,100mN1000E600,600,1000,2
40_0,1578.204723044384,1004.4307172010014,1184.4,2,100mN1000E1500,1500,1000,2
40_1,1578.204723044384,1004.4307172010014,1513.46,3,100mN1000E1500,1500,1000,2
40_2,1578.204723044384,1004.4307172010014,1402.4,2,100mN1000E1500,1500,1000,2
41_0,1140.795409715903,873.6937136789229,970.47,1,100mN800E1100,1100,800,2
41_1,1140.795409715903,873.6937136789229,1261.39,1,100mN800E1100,1100,800,2
41_3,1140.795409715903,873.6937136789229,1191.57,2,100mN800E1100,1100,800,2
42_0,1092.109102847556,-103.32828153781064,1034.16,4,100mN-200E1000,1000,-200,0
43_0,1063.1248881216754,1048.8175269080823,1459.57,3,100mN1000E1000,1000,1000,2
43_1,1063.1248881216754,1048.8175269080823,1182.32,1,100mN1000E1000,1000,1000,2
43_2,1063.1248881216754,1048.8175269080823,1165.81,1,100mN1000E1000,1000,1000,2
43_3,1063.1248881216754,1048.8175269080823,1289.22,2,100mN1000E1000,1000,1000,2
44_0,1602.3133172884473,931.0554853099244,944.09,1,100mN900E1600,1600,900,2
45_0,1282.6412619111552,1339.6362528187333,1462.41,3,100mN1300E1200,1200,1300,2
45_2,1282.6412619111552,1339.6362528187333,1354.36,2,100mN1300E1200,1200,1300,2
45_3,1282.6412619111552,1339.6362528187333,1529.32,3,100mN1300E1200,1200,1300,2
46_0,1422.8589539950328,2510.1566455309576,2392.61,2,100mN2500E1400,1400,2500,1
47_0,1179.6048899868224,1225.6152015845887,1407.29,2,100mN1200E1100,1100,1200,2
47_1,1179.6048899868224,1225.6152015845887,1297.47,2,100mN1200E1100,1100,1200,2
47_2,1179.6048899868224,1225.6152015845887,1376.5,3,100mN1200E1100,1100,1200,2
47_3,1179.6048899868224,1225.6152015845887,1340.53,2,100mN1200E1100,1100,1200,2
47_4,1179.6048899868224,1225.6152015845887,1367.47,2,100mN1200E1100,1100,1200,2
48_0,1613.9440527165134,2313.6354769078994,2675.7,5,100mN2300E1600,1600,2300,1
49_1,157.16148509712332,-75.38655509103108,944.58,2,100mN-100E100,100,-100,0
49_2,157.16148509712332,-75.38655509103108,900.58,2,100mN-100E100,100,-100,0
49_3,157.16148509712332,-75.38655509103108,874.78,2,100mN-100E100,100,-100,0
50_0,1297.4878287584595,814.5746638860046,1166.56,2,100mN800E1200,1200,800,2
50_1,1297.4878287584595,814.5746638860046,1109.07,2,100mN800E1200,1200,800,2
50_3,1297.4878287584595,814.5746638860046,1234.68,2,100mN800E1200,1200,800,2
50_4,1297.4878287584595,814.5746638860046,1379.1,2,100mN800E1200,1200,800,2
51_0,997.944058607972,92.47266605679653,911.54,3,100mN0E900,900,0,0
51_1,997.944058607972,92.47266605679653,925.75,2,100mN0E900,900,0,0
51_2,997.944058607972,92.47266605679653,930.03,3,100mN0E900,900,0,0
51_3,997.944058607972,92.47266605679653,858.96,2,100mN0E900,900,0,0
51_4,997.944058607972,92.47266605679653,1065.78,3,100mN0E900,900,0,0
51_5,997.944058607972,92.47266605679653,736.46,1,100mN0E900,900,0,0
51_6,997.944058607972,92.47266605679653,991.84,3,100mN0E900,900,0,0
52_0,869.7648004779327,1047.9959501767914,1084.72,1,100mN1000E800,800,1000,2
52_1,869.7648004779327,1047.9959501767914,1456.61,2,100mN1000E800,800,1000,2
52_2,869.7648004779327,1047.9959501767914,1327.08,2,100mN1000E800,800,1000,2
53_0,400.4041707407474,-111.23647228809176,746.73,1,100mN-200E400,400,-200,0
53_1,400.4041707407474,-111.23647228809176,850.39,2,100mN-200E400,400,-200,0
53_2,400.4041707407474,-111.23647228809176,1124.29,3,100mN-200E400,400,-200,0
53_3,400.4041707407474,-111.23647228809176,918.25,2,100mN-200E400,400,-200,0
54_0,1476.7832323491425,1100.277686535259,1430.81,2,100mN1100E1400,1400,1100,2
54_1,1476.7832323491425,1100.277686535259,1208.29,2,100mN1100E1400,1400,1100,2
54_2,1476.7832323491425,1100.277686535259,1285.07,2,100mN1100E1400,1400,1100,2
54_3,1476.7832323491425,1100.277686535259,1393.25,2,100mN1100E1400,1400,1100,2
54_4,1476.7832323491425,1100.277686535259,1265.41,2,100mN1100E1400,1400,1100,2
54_5,1476.7832323491425,1100.277686535259,1285.06,2,100mN1100E1400,1400,1100,2
54_6,1476.7832323491425,1100.277686535259,1388.95,3,100mN1100E1400,1400,1100,2
55_0,1941.474859580272,1221.6214467373147,596.34,1,100mN1200E1900,1900,1200,3
55_1,1941.474859580272,1221.6214467373147,722.13,1,100mN1200E1900,1900,1200,3
55_2,1941.474859580272,1221.6214467373147,556.63,1,100mN1200E1900,1900,1200,3
55_3,1941.474859580272,1221.6214467373147,805.94,2,100mN1200E1900,1900,1200,3
55_4,1941.474859580272,1221.6214467373147,884.68,2,100mN1200E1900,1900,1200,3
55_5,1941.474859580272,1221.6214467373147,831.03,1,100mN1200E1900,1900,1200,3
55_6,1941.474859580272,1221.6214467373147,720.5,1,100mN1200E1900,1900,1200,3
55_7,1941.474859580272,1221.6214467373147,672.64,1,100mN1200E1900,1900,1200,3
55_8,1941.474859580272,1221.6214467373147,805.77,1,100mN1200E1900,1900,1200,3
56_0,1886.8445256827597,801.2116144769094,936.75,2,100mN800E1800,1800,800,3
56_1,1886.8445256827597,801.2116144769094,735.42,1,100mN800E1800,1800,800,3
57_0,1180.5976812278925,1929.829255974299,958.89,1,100mN1900E1100,1100,1900,2
57_1,1180.5976812278925,1929.829255974299,1096.62,1,100mN1900E1100,1100,1900,2
57_2,1180.5976812278925,1929.829255974299,1539.29,2,100mN1900E1100,1100,1900,2
57_4,1180.5976812278925,1929.829255974299,1662.11,3,100mN1900E1100,1100,1900,2
58_0,1067.2247827046074,1205.363368335978,1344.58,2,100mN1200E1000,1000,1200,2
58_1,1067.2247827046074,1205.363368335978,1078.55,1,100mN1200E1000,1000,1200,2
58_2,1067.2247827046074,1205.363368335978,1230.98,2,100mN1200E1000,1000,1200,2
58_3,1067.2247827046074,1205.363368335978,1618.13,3,100mN1200E1000,1000,1200,2
58_4,1067.2247827046074,1205.363368335978,1346.89,2,100mN1200E1000,1000,1200,2
59_0,425.44971147220895,-580.6554921043432,883.59,2,100mN-600E400,400,-600,0
60_0,952.3498210332182,490.5102887780541,1416.38,2,100mN400E900,900,400,2
60_1,952.3498210332182,490.5102887780541,985.84,1,100mN400E900,900,400,2
62_0,1136.7138579589848,1720.4072519656263,1390.79,2,100mN1700E1100,1100,1700,2
62_1,1136.7138579589848,1720.4072519656263,1198.96,2,100mN1700E1100,1100,1700,2
62_2,1136.7138579589848,1720.4072519656263,1527.16,3,100mN1700E1100,1100,1700,2
62_3,1136.7138579589848,1720.4072519656263,1598.19,3,100mN1700E1100,1100,1700,2
62_4,1136.7138579589848,1720.4072519656263,1375.82,2,100mN1700E1100,1100,1700,2
62_5,1136.7138579589848,1720.4072519656263,995.37,1,100mN1700E1100,1100,1700,2
63_0,770.8236489333003,946.9863035975956,1179.82,1,100mN900E700,700,900,2
64_0,347.4379538788133,-161.7815628252359,1009.93,3,100mN-200E300,300,-200,0
65_0,1233.7031234571627,1475.094991835213,1466.7,3,100mN1400E1200,1200,1400,2
65_1,1233.7031234571627,1475.094991835213,1347.1,1,100mN1400E1200,1200,1400,2
65_2,1233.7031234571627,1475.094991835213,1197.21,1,100mN1400E1200,1200,1400,2
65_3,1233.7031234571627,1475.094991835213,1169.86,2,100mN1400E1200,1200,1400,2
65_4,1233.7031234571627,1475.094991835213,1342.08,3,100mN1400E1200,1200,1400,2
66_0,643.4726218823574,-604.6969051537056,917.05,2,100mN-700E600,600,-700,0
67_0,1421.5658762546298,2470.964004565019,2733.8,4,100mN2400E1400,1400,2400,1
68_0,920.4042033476634,2125.46722708636,2381.53,3,100mN2100E900,900,2100,1
69_0,1054.1806963857666,782.6274089400391,1333.18,2,100mN700E1000,1000,700,2
69_1,1054.1806963857666,782.6274089400391,1213.93,2,100mN700E1000,1000,700,2
70_0,661.4147610040152,-82.90881012656423,982.47,3,100mN-100E600,600,-100,0
71_0,927.2887394985014,1029.352622893067,1152.38,1,100mN1000E900,900,1000,2
71_1,927.2887394985014,1029.352622893067,1348.45,3,100mN1000E900,900,1000,2
71_2,927.2887394985014,1029.352622893067,1417.15,2,100mN1000E900,900,1000,2
72_0,1728.0983900875865,2855.591047334966,2561.19,3,100mN2800E1700,1700,2800,1
73_0,689.9653089705583,1292.1807789628965,1371.1,2,100mN1200E600,600,1200,2
73_1,689.9653089705583,1292.1807789628965,1335.41,2,100mN1200E600,600,1200,2
73_2,689.9653089705583,1292.1807789628965,1158.58,1,100mN1200E600,600,1200,2
74_0,1236.4064354273423,2288.4604874290776,2750.75,3,100mN2200E1200,1200,2200,1
75_0,379.442471801528,-74.6546407777574,983.41,3,100mN-100E300,300,-100,0
75_3,379.442471801528,-74.6546407777574,1057.41,3,100mN-100E300,300,-100,0
76_0,1025.462192747989,937.7167493514452,1516.77,2,100mN900E1000,1000,900,2
76_1,1025.462192747989,937.7167493514452,1088.52,1,100mN900E1000,1000,900,2
76_2,1025.462192747989,937.7167493514452,1473.24,2,100mN900E1000,1000,900,2
77_0,1546.3424197298757,1372.5583068791834,1152.93,2,100mN1300E1500,1500,1300,2
77_1,1546.3424197298757,1372.5583068791834,1131.33,1,100mN1300E1500,1500,1300,2
78_0,955.0610462301876,1952.2793677318696,1394.91,2,100mN1900E900,900,1900,2
78_1,955.0610462301876,1952.2793677318696,1399.59,3,100mN1900E900,900,1900,2
78_2,955.0610462301876,1952.2793677318696,1179.4,2,100mN1900E900,900,1900,2
78_3,955.0610462301876,1952.2793677318696,1389.55,3,100mN1900E900,900,1900,2
78_5,955.0610462301876,1952.2793677318696,1545.5,3,100mN1900E900,900,1900,2
78_6,955.0610462301876,1952.2793677318696,1171.8,2,100mN1900E900,900,1900,2
79_0,1450.5570154988957,1648.9336525608,1515.62,3,100mN1600E1400,1400,1600,2
79_1,1450.5570154988957,1648.9336525608,1028.86,1,100mN1600E1400,1400,1600,2
79_2,1450.5570154988957,1648.9336525608,1422.41,2,100mN1600E1400,1400,1600,2
79_4,1450.5570154988957,1648.9336525608,1303.59,1,100mN1600E1400,1400,1600,2
79_5,1450.5570154988957,1648.9336525608,1206.82,1,100mN1600E1400,1400,1600,2
80_0,1413.27231349341,703.0869690771103,884.71,1,100mN700E1400,1400,700,2
80_1,1413.27231349341,703.0869690771103,1143.01,1,100mN700E1400,1400,700,2
80_2,1413.27231349341,703.0869690771103,1404.9,2,100mN700E1400,1400,700,2
80_3,1413.27231349341,703.0869690771103,1476.0,3,100mN700E1400,1400,700,2
81_0,1663.9285666507,473.1028108296272,1391.69,2,100mN400E1600,1600,400,2
81_1,1663.9285666507,473.1028108296272,1569.9,3,100mN400E1600,1600,400,2
81_2,1663.9285666507,473.1028108296272,1169.29,2,100mN400E1600,1600,400,2
81_3,1663.9285666507,473.1028108296272,1529.77,3,100mN400E1600,1600,400,2
81_4,1663.9285666507,473.1028108296272,907.6,1,100mN400E1600,1600,400,2
82_1,941.48595955974,609.0392872112434,1389.56,2,100mN600E900,900,600,2
83_0,773.9466646963999,-161.91626310596098,865.72,2,100mN-200E700,700,-200,0
83_1,773.9466646963999,-161.91626310596098,947.53,2,100mN-200E700,700,-200,0
83_2,773.9466646963999,-161.91626310596098,1106.15,3,100mN-200E700,700,-200,0
83_3,773.9466646963999,-161.91626310596098,942.88,2,100mN-200E700,700,-200,0
84_0,1486.966481830276,2389.656997501754,2829.82,3,100mN2300E1400,1400,2300,1
86_0,2089.2250618607263,2621.3204132605824,2683.54,3,100mN2600E2000,2000,2600,1
87_0,1253.895441993195,-129.8328273196489,874.65,2,100mN-200E1200,1200,-200,0
87_1,1253.895441993195,-129.8328273196489,1016.14,3,100mN-200E1200,1200,-200,0
88_0,1444.8594499357955,1325.7740968814342,1224.98,2,100mN1300E1400,1400,1300,2
88_1,1444.8594499357955,1325.7740968814342,1481.12,3,100mN1300E1400,1400,1300,2
88_2,1444.8594499357955,1325.7740968814342,1455.38,3,100mN1300E1400,1400,1300,2
90_0,1230.3622601163531,1311.3484753471196,1400.57,2,100mN1300E1200,1200,1300,2
90_1,1230.3622601163531,1311.3484753471196,1564.28,3,100mN1300E1200,1200,1300,2
91_0,1783.1507222389164,2714.660104313352,2896.98,5,100mN2700E1700,1700,2700,1
92_0,264.1342503763659,-423.0610574414754,899.49,2,100mN-500E200,200,-500,0
93_0,2210.9014490198106,1370.6132952431087,856.17,2,100mN1300E2200,2200,1300,3
93_2,2210.9014490198106,1370.6132952431087,497.83,1,100mN1300E2200,2200,1300,3
93_3,2210.9014490198106,1370.6132952431087,720.08,1,100mN1300E2200,2200,1300,3
93_5,2210.9014490198106,1370.6132952431087,900.85,1,100mN1300E2200,2200,1300,3
93_7,2210.9014490198106,1370.6132952431087,671.44,1,100mN1300E2200,2200,1300,3
93_8,2210.9014490198106,1370.6132952431087,662.68,1,100mN1300E2200,2200,1300,3
93_9,2210.9014490198106,1370.6132952431087,979.75,3,100mN1300E2200,2200,1300,3
94_0,995.0735382687052,2210.3858022696804,2779.8,5,100mN2200E900,900,2200,1
95_0,1363.4667591333468,1396.9314482136535,1255.48,2,100mN1300E1300,1300,1300,2
95_1,1363.4667591333468,1396.9314482136535,1412.6,3,100mN1300E1300,1300,1300,2
95_2,1363.4667591333468,1396.9314482136535,1202.23,2,100mN1300E1300,1300,1300,2
95_3,1363.4667591333468,1396.9314482136535,1138.96,1,100mN1300E1300,1300,1300,2
96_0,1811.0237693052584,581.7044273629988,912.36,2,100mN500E1800,1800,500,3
97_0,819.9216548287154,1271.0443977826965,1288.17,2,100mN1200E800,800,1200,2
97_1,819.9216548287154,1271.0443977826965,1148.97,2,100mN1200E800,800,1200,2
97_2,819.9216548287154,1271.0443977826965,1088.62,1,100mN1200E800,800,1200,2
97_3,819.9216548287154,1271.0443977826965,1047.73,1,100mN1200E800,800,1200,2
97_4,819.9216548287154,1271.0443977826965,1176.14,2,100mN1200E800,800,1200,2
98_0,1545.7987525517683,2300.014601598636,2735.17,4,100mN2300E1500,1500,2300,1
99_0,1438.47032990437,494.97267880331583,1149.12,1,100mN400E1400,1400,400,2
99_1,1438.47032990437,494.97267880331583,1161.01,1,100mN400E1400,1400,400,2
100_0,795.2942042212143,685.5717660552752,1480.06,2,100mN600E700,700,600,2
100_1,795.2942042212143,685.5717660552752,1006.8,1,100mN600E700,700,600,2
100_2,795.2942042212143,685.5717660552752,1229.0,2,100mN600E700,700,600,2
101_0,1556.5234787771506,603.3806275683179,1456.17,2,100mN600E1500,1500,600,2
101_2,1556.5234787771506,603.3806275683179,1396.36,3,100mN600E1500,1500,600,2
101_3,1556.5234787771506,603.3806275683179,1056.64,2,100mN600E1500,1500,600,2
101_4,1556.5234787771506,603.3806275683179,1369.45,2,100mN600E1500,1500,600,2
101_5,1556.5234787771506,603.3806275683179,1876.16,4,100mN600E1500,1500,600,2
102_0,1145.5446775385576,-205.5482921119218,709.36,1,100mN-300E1100,1100,-300,0
103_0,1694.714882864106,782.4334044104833,1203.94,1,100mN700E1600,1600,700,2
103_1,1694.714882864106,782.4334044104833,1298.86,2,100mN700E1600,1600,700,2
103_2,1694.714882864106,782.4334044104833,1275.62,2,100mN700E1600,1600,700,2
104_0,707.5677833316745,1065.091501459263,1602.97,3,100mN1000E700,700,1000,2
104_1,707.5677833316745,1065.091501459263,1325.56,2,100mN1000E700,700,1000,2
104_2,707.5677833316745,1065.091501459263,1242.05,2,100mN1000E700,700,1000,2
104_3,707.5677833316745,1065.091501459263,1362.61,3,100mN1000E700,700,1000,2
105_0,1123.8265086767728,902.2678611792804,1312.44,2,100mN900E1100,1100,900,2
105_1,1123.8265086767728,902.2678611792804,1267.11,2,100mN900E1100,1100,900,2
105_2,1123.8265086767728,902.2678611792804,1205.09,1,100mN900E1100,1100,900,2
105_3,1123.8265086767728,902.2678611792804,979.13,2,100mN900E1100,1100,900,2
105_4,1123.8265086767728,902.2678611792804,1389.33,2,100mN900E1100,1100,900,2
106_0,762.7985507619105,964.083070435581,1035.69,1,100mN900E700,700,900,2
107_0,659.3595740411602,-105.38340110036836,1049.51,3,100mN-200E600,600,-200,0
108_0,1731.143000865604,1356.944787869134,1149.47,1,100mN1300E1700,1700,1300,2
109_0,1104.4638078325563,590.6998492692799,1203.91,2,100mN500E1100,1100,500,2
109_1,1104.4638078325563,590.6998492692799,1543.75,3,100mN500E1100,1100,500,2
110_0,2383.4872776581287,2508.193646961184,2650.94,3,100mN2500E2300,2300,2500,1
111_1,1343.73530025111,734.0215998028341,1097.85,2,100mN700E1300,1300,700,2
111_2,1343.73530025111,734.0215998028341,1153.53,1,100mN700E1300,1300,700,2
111_3,1343.73530025111,734.0215998028341,1207.94,2,100mN700E1300,1300,700,2
112_0,1869.1802286820332,1068.9902516525465,1570.54,3,100mN1000E1800,1800,1000,2
112_1,1869.1802286820332,1068.9902516525465,1166.84,2,100mN1000E1800,1800,1000,2
112_2,1869.1802286820332,1068.9902516525465,1184.81,2,100mN1000E1800,1800,1000,2
112_3,1869.1802286820332,1068.9902516525465,1233.26,1,100mN1000E1800,1800,1000,2
