ID,X,Y,income,size,Gitter_ID_100m,Cluster Nr.
12_50,599.5086556967528,343.36980463607813,3184.46,2,100mN300E500,0
12_51,599.5086556967528,343.36980463607813,3246.3,4,100mN300E500,0
12_52,599.5086556967528,343.36980463607813,2670.16,2,100mN300E500,0
12_53,599.5086556967528,343.36980463607813,2605.9,1,100mN300E500,0
12_54,599.5086556967528,343.36980463607813,2877.04,1,100mN300E500,0
13_0,1458.3842723163375,1317.7186887196194,5003.54,2,100mN1300E1400,2
13_1,1458.3842723163375,1317.7186887196194,5310.07,3,100mN1300E1400,2
13_2,1458.3842723163375,1317.7186887196194,3951.81,1,100mN1300E1400,2
13_3,1458.3842723163375,1317.7186887196194,4228.81,2,100mN1300E1400,2
13_4,1458.3842723163375,1317.7186887196194,4505.99,2,100mN1300E1400,2
13_5,1458.3842723163375,1317.7186887196194,4717.85,2,100mN1300E1400,2
13_6,1458.3842723163375,1317.7186887196194,5180.0,2,100mN1300E1400,2
13_7,1458.3842723163375,1317.7186887196194,4836.85,2,100mN1300E1400,2
13_8,1458.3842723163375,1317.7186887196194,4502.81,2,100mN1300E1400,2
13_9,1458.3842723163375,1317.7186887196194,4365.1,2,100mN1300E1400,2
13_10,1458.3842723163375,1317.7186887196194,4348.27,2,100mN1300E1400,2
13_11,1458.3842723163375,1317.7186887196194,4329.85,2,100mN1300E1400,2
13_12,1458.3842723163375,1317.7186887196194,4658.68,3,100mN1300E1400,2
13_13,1458.3842723163375,1317.7186887196194,4639.92,2,100mN1300E1400,2
14_0,808.6150683183319,1072.821760634184,5023.99,3,100mN1000E800,2
15_0,1703.5528070760874,1267.8480713383328,4028.44,2,100mN1200E1700,2
15_1,1703.5528070760874,1267.8480713383328,4709.31,2,100mN1200E1700,2
15_2,1703.5528070760874,1267.8480713383328,4012.53,1,100mN1200E1700,2
15_3,1703.5528070760874,1267.8480713383328,4309.67,2,100mN1200E1700,2
15_4,1703.5528070760874,1267.8480713383328,4580.37,2,100mN1200E1700,2
15_5,1703.5528070760874,1267.8480713383328,4945.89,2,100mN1200E1700,2
15_6,1703.5528070760874,1267.8480713383328,4499.79,2,100mN1200E1700,2
15_7,1703.5528070760874,1267.8480713383328,3816.26,1,100mN1200E1700,2
15_8,1703.5528070760874,1267.8480713383328,4855.79,3,100mN1200E1700,2
16_0,1646.761873717987,970.3509924555832,4297.95,2,100mN900E1600,2
17_0,1317.5117533023288,1222.7632895468803,4901.29,2,100mN1200E1300,2
17_1,1317.5117533023288,1222.7632895468803,3449.46,1,100mN1200E1300,2
17_2,1317.5117533023288,1222.7632895468803,4640.07,2,100mN1200E1300,2
17_3,1317.5117533023288,1222.7632895468803,4672.78,2,100mN1200E1300,2
17_4,1317.5117533023288,1222.7632895468803,4854.26,2,100mN1200E1300,2
17_5,1317.5117533023288,1222.7632895468803,4152.08,1,100mN1200E1300,2
17_6,1317.5117533023288,1222.7632895468803,5203.14,3,100mN1200E1300,2
17_7,1317.5117533023288,1222.7632895468803,4412.75,2,100mN1200E1300,2
17_8,1317.5117533023288,1222.7632895468803,5364.12,3,100mN1200E1300,2
17_9,1317.5117533023288,1222.7632895468803,5216.26,2,100mN1200E1300,2
17_10,1317.5117533023288,1222.7632895468803,4155.22,1,100mN1200E1300,2
18_0,2086.307694119687,1049.747513049299,2644.56,1,100mN1000E2000,3
18_1,2086.307694119687,1049.747513049299,2369.94,1,100mN1000E2000,3
18_2,2086.307694119687,1049.747513049299,2379.21,1,100mN1000E2000,3
18_3,2086.307694119687,1049.747513049299,2710.8,1,100mN1000E2000,3
18_4,2086.307694119687,1049.747513049299,2316.11,1,100mN1000E2000,3
18_5,2086.307694119687,1049.747513049299,3034.85,2,100mN1000E2000,3
18_6,2086.307694119687,1049.747513049299,2724.08,2,100mN1000E2000,3
18_7,2086.307694119687,1049.747513049299,2221.49,1,100mN1000E2000,3
18_8,2086.307694119687,1049.747513049299,2346.78,1,100mN1000E2000,3
18_9,2086.307694119687,1049.747513049299,2743.89,1,100mN1000E2000,3
18_10,2086.307694119687,1049.747513049299,2572.57,2,100mN1000E2000,3
18_11,2086.307694119687,1049.747513049299,2251.03,1,100mN1000E2000,3
18_12,2086.307694119687,1049.747513049299,2516.22,1,100mN1000E2000,3
18_13,2086.307694119687,1049.747513049299,2515.28,1,100mN1000E2000,3
18_14,2086.307694119687,1049.747513049299,2563.75,1,100mN1000E2000,3
18_15,2086.307694119687,1049.747513049299,2269.85,1,100mN1000E2000,3
18_16,2086.307694119687,1049.747513049299,2518.11,1,100mN1000E2000,3
18_17,2086.307694119687,1049.747513049299,1889.87,1,100mN1000E2000,3
18_18,2086.307694119687,1049.747513049299,2529.56,1,100mN1000E2000,3
18_19,2086.307694119687,1049.747513049299,2111.45,1,100mN1000E2000,3
19_0,815.5262306992342,1129.906818850992,4541.73,2,100mN1100E800,2
19_1,815.5262306992342,1129.906818850992,4513.86,2,100mN1100E800,2
19_2,815.5262306992342,1129.906818850992,4925.91,2,100mN1100E800,2
20_0,831.7081247420081,560.1809989956066,4448.36,2,100mN500E800,2
21_0,609.2885789552065,-710.6428982099726,2672.05,1,100mN-800E600,0
21_1,609.2885789552065,-710.6428982099726,3606.28,3,100mN-800E600,0
21_2,609.2885789552065,-710.6428982099726,2974.04,2,100mN-800E600,0
21_3,609.2885789552065,-710.6428982099726,3503.76,3,100mN-800E600,0
21_4,609.2885789552065,-710.6428982099726,2757.47,2,100mN-800E600,0
21_5,609.2885789552065,-710.6428982099726,2795.76,2,100mN-800E600,0
21_6,609.2885789552065,-710.6428982099726,3139.93,3,100mN-800E600,0
21_7,609.2885789552065,-710.6428982099726,2872.32,1,100mN-800E600,0
21_8,609.2885789552065,-710.6428982099726,2817.12,2,100mN-800E600,0
21_9,609.2885789552065,-710.6428982099726,2816.42,2,100mN-800E600,0
21_10,609.2885789552065,-710.6428982099726,3114.99,3,100mN-800E600,0
21_11,609.2885789552065,-710.6428982099726,3718.72,5,100mN-800E600,0
21_12,609.2885789552065,-710.6428982099726,2741.25,2,100mN-800E600,0
22_0,822.6196972634098,875.1790007380127,4186.12,2,100mN800E800,2
22_1,822.6196972634098,875.1790007380127,4129.84,2,100mN800E800,2
22_2,822.6196972634098,875.1790007380127,4533.51,2,100mN800E800,2
22_3,822.6196972634098,875.1790007380127,4755.81,2,100mN800E800,2
22_4,822.6196972634098,875.1790007380127,4575.7,2,100mN800E800,2
22_5,822.6196972634098,875.1790007380127,4059.63,2,100mN800E800,2
22_6,822.6196972634098,875.1790007380127,5111.22,3,100mN800E800,2
23_0,963.308628894444,802.6044702860218,4804.16,2,100mN800E900,2
24_0,1486.9539383749684,1013.0871065895946,4561.69,2,100mN1000E1400,2
24_1,1486.9539383749684,1013.0871065895946,4904.05,2,100mN1000E1400,2
24_2,1486.9539383749684,1013.0871065895946,4522.71,2,100mN1000E1400,2
24_3,1486.9539383749684,1013.0871065895946,4159.48,2,100mN1000E1400,2
24_4,1486.9539383749684,1013.0871065895946,4582.05,2,100mN1000E1400,2
25_0,711.7808810671687,751.1354238599241,4451.35,2,100mN700E700,2
25_1,711.7808810671687,751.1354238599241,4206.9,2,100mN700E700,2
26_0,1395.263629845238,1134.5006180150788,3809.86,2,100mN1100E1300,2
27_0,1187.171325221909,1047.633827826705,4787.91,3,100mN1000E1100,2
27_1,1187.171325221909,1047.633827826705,3818.26,2,100mN1000E1100,2
27_2,1187.171325221909,1047.633827826705,4010.98,2,100mN1000E1100,2
27_4,1187.171325221909,1047.633827826705,3906.95,2,100mN1000E1100,2
27_5,1187.171325221909,1047.633827826705,4068.54,2,100mN1000E1100,2
27_6,1187.171325221909,1047.633827826705,3797.17,2,100mN1000E1100,2
27_7,1187.171325221909,1047.633827826705,3894.09,2,100mN1000E1100,2
28_0,1338.9100474109878,854.1070729315709,5240.69,3,100mN800E1300,2
28_1,1338.9100474109878,854.1070729315709,3966.84,2,100mN800E1300,2
28_2,1338.9100474109878,854.1070729315709,4824.04,2,100mN800E1300,2
30_0,992.310633491628,1057.7635994612515,3146.53,2,100mN1000E900,2
31_0,1121.8742756639836,1254.385292779906,3803.77,2,100mN1200E1100,2
31_1,1121.8742756639836,1254.385292779906,4697.54,2,100mN1200E1100,2
31_2,1121.8742756639836,1254.385292779906,5390.84,3,100mN1200E1100,2
31_3,1121.8742756639836,1254.385292779906,5541.4,2,100mN1200E1100,2
31_4,1121.8742756639836,1254.385292779906,4321.79,2,100mN1200E1100,2
31_5,1121.8742756639836,1254.385292779906,4551.51,2,100mN1200E1100,2
32_0,1361.2560753170576,1265.1334060804502,4524.63,2,100mN1200E1300,2
33_0,1404.0181747751585,1104.7334187286726,4760.18,2,100mN1100E1400,2
34_0,562.9659672664659,-305.3907998417361,2843.29,2,100mN-400E500,0
34_2,562.9659672664659,-305.3907998417361,3544.05,2,100mN-400E500,0
34_3,562.9659672664659,-305.3907998417361,3223.36,2,100mN-400E500,0
34_4,562.9659672664659,-305.3907998417361,2611.0,2,100mN-400E500,0
34_5,562.9659672664659,-305.3907998417361,2877.49,2,100mN-400E500,0
34_6,562.9659672664659,-305.3907998417361,2761.38,2,100mN-400E500,0
34_8,562.9659672664659,-305.3907998417361,2677.59,2,100mN-400E500,0
34_9,562.9659672664659,-305.3907998417361,2984.5,4,100mN-400E500,0
34_10,562.9659672664659,-305.3907998417361,3365.51,2,100mN-400E500,0
34_11,562.9659672664659,-305.3907998417361,2812.09,1,100mN-400E500,0
34_12,562.9659672664659,-305.3907998417361,3491.07,3,100mN-400E500,0
34_13,562.9659672664659,-305.3907998417361,3044.7,3,100mN-400E500,0
34_14,562.9659672664659,-305.3907998417361,2783.52,3,100mN-400E500,0
34_15,562.9659672664659,-305.3907998417361,3802.18,3,100mN-400E500,0
34_17,562.9659672664659,-305.3907998417361,3318.73,3,100mN-400E500,0
34_18,562.9659672664659,-305.3907998417361,2710.69,2,100mN-400E500,0
34_19,562.9659672664659,-305.3907998417361,3874.46,2,100mN-400E500,0
34_20,562.9659672664659,-305.3907998417361,2686.27,2,100mN-400E500,0
34_21,562.9659672664659,-305.3907998417361,2644.5,1,100mN-400E500,0
35_0,1058.9141987025157,1271.791563515993,4279.2,2,100mN1200E1000,2
36_0,341.44054595817124,-96.2393389864726,3192.41,3,100mN-100E300,0
36_1,341.44054595817124,-96.2393389864726,2407.5,1,100mN-100E300,0
36_2,341.44054595817124,-96.2393389864726,3547.14,2,100mN-100E300,0
36_4,341.44054595817124,-96.2393389864726,2865.03,2,100mN-100E300,0
36_5,341.44054595817124,-96.2393389864726,3098.43,2,100mN-100E300,0
36_6,341.44054595817124,-96.2393389864726,3149.75,3,100mN-100E300,0
36_7,341.44054595817124,-96.2393389864726,3489.58,3,100mN-100E300,0
36_8,341.44054595817124,-96.2393389864726,2422.01,1,100mN-100E300,0
36_9,341.44054595817124,-96.2393389864726,3003.73,1,100mN-100E300,0
36_10,341.44054595817124,-96.2393389864726,3173.33,2,100mN-100E300,0
36_11,341.44054595817124,-96.2393389864726,2972.74,2,100mN-100E300,0
36_12,341.44054595817124,-96.2393389864726,2760.42,2,100mN-100E300,0
36_13,341.44054595817124,-96.2393389864726,3560.16,4,100mN-100E300,0
36_14,341.44054595817124,-96.2393389864726,2867.53,1,100mN-100E300,0
36_15,341.44054595817124,-96.2393389864726,3612.11,3,100mN-100E300,0
36_16,341.44054595817124,-96.2393389864726,2577.3,1,100mN-100E300,0
36_17,341.44054595817124,-96.2393389864726,3064.31,3,100mN-100E300,0
36_18,341.44054595817124,-96.2393389864726,3499.96,3,100mN-100E300,0
36_19,341.44054595817124,-96.2393389864726,2888.54,1,100mN-100E300,0
36_20,341.44054595817124,-96.2393389864726,3013.25,2,100mN-100E300,0
36_22,341.44054595817124,-96.2393389864726,3676.38,3,100mN-100E300,0
36_23,341.44054595817124,-96.2393389864726,3253.05,2,100mN-100E300,0
36_24,341.44054595817124,-96.2393389864726,2947.78,1,100mN-100E300,0
36_25,341.44054595817124,-96.2393389864726,2894.38,2,100mN-100E300,0
36_26,341.44054595817124,-96.2393389864726,3237.62,2,100mN-100E300,0
36_27,341.44054595817124,-96.2393389864726,2995.23,2,100mN-100E300,0
37_0,1264.8306747636468,1528.575049853793,4696.41,2,100mN1500E1200,2
37_1,1264.8306747636468,1528.575049853793,4649.43,2,100mN1500E1200,2
37_2,1264.8306747636468,1528.575049853793,5212.63,3,100mN1500E1200,2
38_0,-166.4785594537425,-645.6518152942012,2832.78,2,100mN-700E-200,0
39_0,1106.3559712112594,791.6180445140844,4085.2,2,100mN700E1100,2
40_0,1026.4576315561328,1106.4483848432385,5142.41,3,100mN1100E1000,2
41_0,1336.5664813295364,953.984277608482,3848.19,1,100mN900E1300,2
41_1,1336.5664813295364,953.984277608482,4778.71,2,100mN900E1300,2
41_2,1336.5664813295364,953.984277608482,3791.63,1,100mN900E1300,2
41_3,1336.5664813295364,953.984277608482,4567.25,2,100mN900E1300,2
41_4,1336.5664813295364,953.984277608482,4588.17,2,100mN900E1300,2
41_5,1336.5664813295364,953.984277608482,4108.39,2,100mN900E1300,2
42_0,1577.2257655258938,1106.2652961274357,9855.51,4,100mN1100E1500,1
42_1,1577.2257655258938,1106.2652961274357,8341.39,2,100mN1100E1500,1
43_0,1163.703426889352,1304.90906775516,4082.12,1,100mN1300E1100,2
44_0,1309.6536191752134,958.994944382749,4016.51,2,100mN900E1300,2
45_0,945.2599700668046,838.5339501545611,5377.16,2,100mN800E900,2
45_1,945.2599700668046,838.5339501545611,4493.52,2,100mN800E900,2
45_2,945.2599700668046,838.5339501545611,4352.22,2,100mN800E900,2
45_3,945.2599700668046,838.5339501545611,4807.08,2,100mN800E900,2
46_0,1276.0291042793667,1290.0945165057738,3717.94,1,100mN1200E1200,2
47_0,1178.8828404002031,1084.7446592479416,4764.37,2,100mN1000E1100,2
47_1,1178.8828404002031,1084.7446592479416,5008.31,2,100mN1000E1100,2
47_2,1178.8828404002031,1084.7446592479416,3593.24,2,100mN1000E1100,2
47_3,1178.8828404002031,1084.7446592479416,3973.67,2,100mN1000E1100,2
47_4,1178.8828404002031,1084.7446592479416,4681.87,2,100mN1000E1100,2
47_5,1178.8828404002031,1084.7446592479416,3893.6,1,100mN1000E1100,2
47_6,1178.8828404002031,1084.7446592479416,3536.44,2,100mN1000E1100,2
47_7,1178.8828404002031,1084.7446592479416,3855.46,2,100mN1000E1100,2
47_8,1178.8828404002031,1084.7446592479416,4110.21,2,100mN1000E1100,2
47_9,1178.8828404002031,1084.7446592479416,4395.16,2,100mN1000E1100,2
47_10,1178.8828404002031,1084.7446592479416,4902.58,2,100mN1000E1100,2
47_11,1178.8828404002031,1084.7446592479416,4142.75,2,100mN1000E1100,2
48_0,923.4968887416136,934.3055837396504,4535.67,2,100mN900E900,2
49_0,1126.985514852024,712.2479854413914,8765.87,4,100mN700E1100,1
50_0,1275.1696782745312,1037.0589362208275,4543.71,2,100mN1000E1200,2
51_0,925.4534741538392,113.15228501187812,3000.72,3,100mN100E900,0
51_2,925.4534741538392,113.15228501187812,3520.96,3,100mN100E900,0
51_3,925.4534741538392,113.15228501187812,2636.23,2,100mN100E900,0
51_4,925.4534741538392,113.15228501187812,3260.56,2,100mN100E900,0
51_5,925.4534741538392,113.15228501187812,2572.97,1,100mN100E900,0
51_6,925.4534741538392,113.15228501187812,3190.09,3,100mN100E900,0
51_7,925.4534741538392,113.15228501187812,2940.61,2,100mN100E900,0
51_8,925.4534741538392,113.15228501187812,3384.53,2,100mN100E900,0
51_9,925.4534741538392,113.15228501187812,2831.98,2,100mN100E900,0
51_10,925.4534741538392,113.15228501187812,2737.33,2,100mN100E900,0
51_11,925.4534741538392,113.15228501187812,2974.19,1,100mN100E900,0
51_12,925.4534741538392,113.15228501187812,2542.2,2,100mN100E900,0
51_13,925.4534741538392,113.15228501187812,3275.63,2,100mN100E900,0
51_14,925.4534741538392,113.15228501187812,2876.43,2,100mN100E900,0
51_15,925.4534741538392,113.15228501187812,2905.75,2,100mN100E900,0
51_16,925.4534741538392,113.15228501187812,2962.96,2,100mN100E900,0
51_17,925.4534741538392,113.15228501187812,3715.25,3,100mN100E900,0
51_18,925.4534741538392,113.15228501187812,3411.13,3,100mN100E900,0
51_19,925.4534741538392,113.15228501187812,2772.79,2,100mN100E900,0
51_20,925.4534741538392,113.15228501187812,3097.75,2,100mN100E900,0
51_21,925.4534741538392,113.15228501187812,3408.02,3,100mN100E900,0
52_0,1012.2346438190184,1151.2624746646493,3842.09,2,100mN1100E1000,2
53_0,1158.1056664323205,1176.0935741575677,8444.7,2,100mN1100E1100,1
54_0,583.4317251174567,901.8916107422876,5023.92,3,100mN900E500,2
54_1,583.4317251174567,901.8916107422876,4886.44,2,100mN900E500,2
54_2,583.4317251174567,901.8916107422876,4832.06,2,100mN900E500,2
54_3,583.4317251174567,901.8916107422876,4223.31,2,100mN900E500,2
54_4,583.4317251174567,901.8916107422876,4380.73,2,100mN900E500,2
54_5,583.4317251174567,901.8916107422876,4889.78,2,100mN900E500,2
54_6,583.4317251174567,901.8916107422876,4228.65,2,100mN900E500,2
54_7,583.4317251174567,901.8916107422876,4576.99,2,100mN900E500,2
54_8,583.4317251174567,901.8916107422876,4992.18,3,100mN900E500,2
54_9,583.4317251174567,901.8916107422876,3796.72,1,100mN900E500,2
54_10,583.4317251174567,901.8916107422876,4766.67,2,100mN900E500,2
54_11,583.4317251174567,901.8916107422876,4047.34,2,100mN900E500,2
54_12,583.4317251174567,901.8916107422876,4073.72,2,100mN900E500,2
54_13,583.4317251174567,901.8916107422876,4830.77,2,100mN900E500,2
55_0,2269.182684011236,715.005977866666,2611.66,1,100mN700E2200,3
55_1,2269.182684011236,715.005977866666,2663.49,2,100mN700E2200,3
55_3,2269.182684011236,715.005977866666,2455.5,1,100mN700E2200,3
55_4,2269.182684011236,715.005977866666,2672.66,2,100mN700E2200,3
55_5,2269.182684011236,715.005977866666,2458.81,1,100mN700E2200,3
55_6,2269.182684011236,715.005977866666,2763.21,2,100mN700E2200,3
