ID,X,Y,cost,capacity,Gitter_ID_100m,coord_x_grid,coord_y_grid,Cluster Nr.
24_6,1945.213171033561,1743.8568711104424,1353.32,1,100mN1700E1900,1900,1700,2
24_7,1945.213171033561,1743.8568711104424,1581.38,2,100mN1700E1900,1900,1700,2
24_8,1945.213171033561,1743.8568711104424,1494.72,2,100mN1700E1900,1900,1700,2
24_9,1945.213171033561,1743.8568711104424,1508.18,3,100mN1700E1900,1900,1700,2
24_10,1945.213171033561,1743.8568711104424,1644.68,3,100mN1700E1900,1900,1700,2
24_11,1945.213171033561,1743.8568711104424,1395.35,3,100mN1700E1900,1900,1700,2
24_12,1945.213171033561,1743.8568711104424,1401.44,3,100mN1700E1900,1900,1700,2
25_0,1117.5138126096144,1150.3350617204749,1483.66,2,100mN1100E1100,1100,1100,2
25_1,1117.5138126096144,1150.3350617204749,1018.42,1,100mN1100E1100,1100,1100,2
26_0,1939.587446488236,1001.9750125175742,1352.93,2,100mN1000E1900,1900,1000,2
26_1,1939.587446488236,1001.9750125175742,1317.75,2,100mN1000E1900,1900,1000,2
26_2,1939.587446488236,1001.9750125175742,1317.52,2,100mN1000E1900,1900,1000,2
26_3,1939.587446488236,1001.9750125175742,1151.89,1,100mN1000E1900,1900,1000,2
26_4,1939.587446488236,1001.9750125175742,1136.57,1,100mN1000E1900,1900,1000,2
27_0,943.1232995126024,370.1158229516683,1555.41,3,100mN300E900,900,300,2
28_0,1086.658614883689,-84.88596535874831,1201.02,2,100mN-100E1000,1000,-100,2
29_0,1188.8061301048954,1016.0895945016716,1399.11,2,100mN1000E1100,1100,1000,2
29_1,1188.8061301048954,1016.0895945016716,1303.36,1,100mN1000E1100,1100,1000,2
29_2,1188.8061301048954,1016.0895945016716,1308.67,2,100mN1000E1100,1100,1000,2
29_4,1188.8061301048954,1016.0895945016716,1235.1,2,100mN1000E1100,1100,1000,2
29_5,1188.8061301048954,1016.0895945016716,1139.33,2,100mN1000E1100,1100,1000,2
30_0,712.0412534607146,1204.085832926275,1310.18,2,100mN1200E700,700,1200,2
31_0,942.8608898879652,750.8271736159562,1209.18,2,100mN700E900,900,700,2
31_1,942.8608898879652,750.8271736159562,1681.43,4,100mN700E900,900,700,2
32_0,2147.623172259536,485.5995205197923,670.18,1,100mN400E2100,2100,400,3
33_0,1529.7398355797875,3366.7666767407354,2716.17,5,100mN3300E1500,1500,3300,1
34_0,560.4620140260204,-893.0930353325032,850.63,2,100mN-900E500,500,-900,0
35_0,2020.903617417024,3241.5208426337526,2854.35,5,100mN3200E2000,2000,3200,1
36_0,658.204679964472,-177.49892707702463,886.94,1,100mN-200E600,600,-200,0
37_0,805.9595664203655,1264.9246920141138,1277.98,2,100mN1200E800,800,1200,2
37_1,805.9595664203655,1264.9246920141138,1295.72,2,100mN1200E800,800,1200,2
37_2,805.9595664203655,1264.9246920141138,1232.84,2,100mN1200E800,800,1200,2
38_0,575.6987513044475,-275.33321691661945,872.11,2,100mN-300E500,500,-300,0
38_1,575.6987513044475,-275.33321691661945,928.1,2,100mN-300E500,500,-300,0
39_0,1085.172048924761,885.5883795009418,1497.5,3,100mN800E1000,1000,800,2
39_1,1085.172048924761,885.5883795009418,1177.22,2,100mN800E1000,1000,800,2
39_2,1085.172048924761,885.5883795009418,1109.24,1,100mN800E1000,1000,800,2
39_3,1085.172048924761,885.5883795009418,1472.38,3,100mN800E1000,1000,800,2
39_4,1085.172048924761,885.5883795009418,1372.35,2,100mN800E1000,1000,800,2
39_5,1085.172048924761,885.5883795009418,1035.14,1,100mN800E1000,1000,800,2
39_6,1085.172048924761,885.5883795009418,1409.0,2,100mN800E1000,1000,800,2
39_7,1085.172048924761,885.5883795009418,1191.0,2,100mN800E1000,1000,800,2
39_8,1085.172048924761,885.5883795009418,1297.94,2,100mN800E1000,1000,800,2
39_9,1085.172048924761,885.5883795009418,987.96,1,100mN800E1000,1000,800,2
40_0,1524.2238368387457,133.8025192161707,1655.99,2,100mN100E1500,1500,100,2
40_1,1524.2238368387457,133.8025192161707,1521.39,2,100mN100E1500,1500,100,2
40_2,1524.2238368387457,133.8025192161707,1239.48,2,100mN100E1500,1500,100,2
40_3,1524.2238368387457,133.8025192161707,997.32,1,100mN100E1500,1500,100,2
41_0,1287.5404761505906,1282.120675948737,1196.36,2,100mN1200E1200,1200,1200,2
42_0,177.94131235295004,-396.3806256977336,811.69,2,100mN-400E100,100,-400,0
43_0,1241.3966937301482,1584.7646086153782,1341.06,2,100mN1500E1200,1200,1500,2
43_1,1241.3966937301482,1584.7646086153782,1304.3,2,100mN1500E1200,1200,1500,2
43_2,1241.3966937301482,1584.7646086153782,1312.54,3,100mN1500E1200,1200,1500,2
43_3,1241.3966937301482,1584.7646086153782,1551.2,3,100mN1500E1200,1200,1500,2
43_4,1241.3966937301482,1584.7646086153782,1202.64,2,100mN1500E1200,1200,1500,2
44_0,1263.723127844797,1580.7192801026954,1308.29,3,100mN1500E1200,1200,1500,2
44_1,1263.723127844797,1580.7192801026954,1303.39,3,100mN1500E1200,1200,1500,2
44_2,1263.723127844797,1580.7192801026954,1250.54,2,100mN1500E1200,1200,1500,2
44_3,1263.723127844797,1580.7192801026954,1423.49,2,100mN1500E1200,1200,1500,2
44_4,1263.723127844797,1580.7192801026954,1328.3,1,100mN1500E1200,1200,1500,2
44_5,1263.723127844797,1580.7192801026954,1282.75,1,100mN1500E1200,1200,1500,2
44_6,1263.723127844797,1580.7192801026954,1114.67,2,100mN1500E1200,1200,1500,2
44_7,1263.723127844797,1580.7192801026954,973.18,1,100mN1500E1200,1200,1500,2
45_0,722.0433129395218,1705.252975882764,1243.59,2,100mN1700E700,700,1700,2
45_1,722.0433129395218,1705.252975882764,1440.43,2,100mN1700E700,700,1700,2
45_2,722.0433129395218,1705.252975882764,1168.41,1,100mN1700E700,700,1700,2
45_3,722.0433129395218,1705.252975882764,1153.45,2,100mN1700E700,700,1700,2
47_0,1127.030931904029,974.5347292376266,1232.95,2,100mN900E1100,1100,900,2
48_0,1942.492760061412,2593.658866774349,2980.84,5,100mN2500E1900,1900,2500,1
49_0,478.7545255160694,-715.6758334543089,814.88,2,100mN-800E400,400,-800,0
50_0,1523.9639797447403,1061.808783831034,1035.81,2,100mN1000E1500,1500,1000,2
50_1,1523.9639797447403,1061.808783831034,1281.46,2,100mN1000E1500,1500,1000,2
50_2,1523.9639797447403,1061.808783831034,1203.18,2,100mN1000E1500,1500,1000,2
50_3,1523.9639797447403,1061.808783831034,1324.24,3,100mN1000E1500,1500,1000,2
51_0,446.2988427512181,-505.76957164077953,913.18,2,100mN-600E400,400,-600,0
52_0,1104.2833710083464,405.6761220991418,1369.53,2,100mN400E1100,1100,400,2
53_0,1341.3647316502324,-291.52993536520626,1006.17,3,100mN-300E1300,1300,-300,0
53_1,1341.3647316502324,-291.52993536520626,839.25,2,100mN-300E1300,1300,-300,0
54_0,1014.682712692827,995.0457764054267,1093.86,2,100mN900E1000,1000,900,2
54_1,1014.682712692827,995.0457764054267,1375.02,2,100mN900E1000,1000,900,2
54_2,1014.682712692827,995.0457764054267,1414.44,3,100mN900E1000,1000,900,2
54_3,1014.682712692827,995.0457764054267,1524.92,2,100mN900E1000,1000,900,2
54_4,1014.682712692827,995.0457764054267,1052.94,2,100mN900E1000,1000,900,2
54_5,1014.682712692827,995.0457764054267,1476.96,2,100mN900E1000,1000,900,2
56_0,2081.4716811483104,900.8382653066196,888.29,2,100mN900E2000,2000,900,3
56_1,2081.4716811483104,900.8382653066196,590.45,1,100mN900E2000,2000,900,3
56_2,2081.4716811483104,900.8382653066196,463.57,1,100mN900E2000,2000,900,3
56_3,2081.4716811483104,900.8382653066196,543.27,1,100mN900E2000,2000,900,3
56_4,2081.4716811483104,900.8382653066196,723.48,1,100mN900E2000,2000,900,3
56_6,2081.4716811483104,900.8382653066196,575.9,1,100mN900E2000,2000,900,3
56_7,2081.4716811483104,900.8382653066196,1062.22,3,100mN900E2000,2000,900,3
56_8,2081.4716811483104,900.8382653066196,747.29,1,100mN900E2000,2000,900,3
56_9,2081.4716811483104,900.8382653066196,612.27,1,100mN900E2000,2000,900,3
57_0,861.7066401504891,1936.0414661573575,1018.0,1,100mN1900E800,800,1900,2
57_1,861.7066401504891,1936.0414661573575,1150.2,1,100mN1900E800,800,1900,2
58_0,929.149337177828,1406.7828567790066,1078.2,2,100mN1400E900,900,1400,2
58_1,929.149337177828,1406.7828567790066,1270.23,1,100mN1400E900,900,1400,2
59_0,625.2281240814636,-709.746725930846,822.25,1,100mN-800E600,600,-800,0
59_1,625.2281240814636,-709.746725930846,927.51,1,100mN-800E600,600,-800,0
59_2,625.2281240814636,-709.746725930846,866.84,1,100mN-800E600,600,-800,0
59_3,625.2281240814636,-709.746725930846,995.05,3,100mN-800E600,600,-800,0
59_4,625.2281240814636,-709.746725930846,600.76,1,100mN-800E600,600,-800,0
59_5,625.2281240814636,-709.746725930846,947.87,2,100mN-800E600,600,-800,0
59_6,625.2281240814636,-709.746725930846,907.67,2,100mN-800E600,600,-800,0
60_0,794.8452817660639,1336.0874786131442,1231.04,2,100mN1300E700,700,1300,2
60_1,794.8452817660639,1336.0874786131442,1527.0,3,100mN1300E700,700,1300,2
60_2,794.8452817660639,1336.0874786131442,1383.73,3,100mN1300E700,700,1300,2
61_0,2250.304049866296,644.2054671391654,881.72,1,100mN600E2200,2200,600,3
62_0,1345.8496337393758,1663.0984284109015,1529.52,3,100mN1600E1300,1300,1600,2
62_1,1345.8496337393758,1663.0984284109015,1321.96,2,100mN1600E1300,1300,1600,2
62_2,1345.8496337393758,1663.0984284109015,1122.88,2,100mN1600E1300,1300,1600,2
62_3,1345.8496337393758,1663.0984284109015,1401.0,3,100mN1600E1300,1300,1600,2
62_4,1345.8496337393758,1663.0984284109015,1544.28,3,100mN1600E1300,1300,1600,2
62_5,1345.8496337393758,1663.0984284109015,1321.54,2,100mN1600E1300,1300,1600,2
63_0,1078.7649767649557,1281.1456379829096,1444.41,3,100mN1200E1000,1000,1200,2
63_1,1078.7649767649557,1281.1456379829096,1238.76,2,100mN1200E1000,1000,1200,2
63_2,1078.7649767649557,1281.1456379829096,1232.24,1,100mN1200E1000,1000,1200,2
64_0,0.7364534210291254,-484.9835256710575,961.78,2,100mN-500E0,0,-500,0
64_1,0.7364534210291254,-484.9835256710575,995.96,2,100mN-500E0,0,-500,0
64_2,0.7364534210291254,-484.9835256710575,992.25,3,100mN-500E0,0,-500,0
64_3,0.7364534210291254,-484.9835256710575,959.26,2,100mN-500E0,0,-500,0
65_0,1549.39345075864,1471.0708487855309,1403.01,3,100mN1400E1500,1500,1400,2
65_1,1549.39345075864,1471.0708487855309,1428.54,3,100mN1400E1500,1500,1400,2
65_2,1549.39345075864,1471.0708487855309,1145.29,1,100mN1400E1500,1500,1400,2
65_3,1549.39345075864,1471.0708487855309,1501.2,2,100mN1400E1500,1500,1400,2
65_4,1549.39345075864,1471.0708487855309,1031.78,2,100mN1400E1500,1500,1400,2
65_5,1549.39345075864,1471.0708487855309,1066.01,2,100mN1400E1500,1500,1400,2
66_0,793.0189896671184,-263.97633208763204,922.16,2,100mN-300E700,700,-300,0
66_1,793.0189896671184,-263.97633208763204,893.21,2,100mN-300E700,700,-300,0
66_2,793.0189896671184,-263.97633208763204,837.34,2,100mN-300E700,700,-300,0
66_3,793.0189896671184,-263.97633208763204,863.95,2,100mN-300E700,700,-300,0
66_4,793.0189896671184,-263.97633208763204,954.03,3,100mN-300E700,700,-300,0
66_5,793.0189896671184,-263.97633208763204,850.91,2,100mN-300E700,700,-300,0
66_6,793.0189896671184,-263.97633208763204,1005.18,3,100mN-300E700,700,-300,0
66_7,793.0189896671184,-263.97633208763204,791.64,1,100mN-300E700,700,-300,0
66_8,793.0189896671184,-263.97633208763204,889.31,1,100mN-300E700,700,-300,0
67_0,1938.2171089309263,2762.3770364339925,2652.85,4,100mN2700E1900,1900,2700,1
68_0,863.0120906910323,1932.83963059606,2749.7,4,100mN1900E800,800,1900,1
69_0,1621.131655542593,1536.083677421582,1553.3,2,100mN1500E1600,1600,1500,2
69_1,1621.131655542593,1536.083677421582,1280.77,2,100mN1500E1600,1600,1500,2
69_2,1621.131655542593,1536.083677421582,1285.04,2,100mN1500E1600,1600,1500,2
69_3,1621.131655542593,1536.083677421582,1287.64,2,100mN1500E1600,1600,1500,2
69_4,1621.131655542593,1536.083677421582,1649.92,3,100mN1500E1600,1600,1500,2
69_5,1621.131655542593,1536.083677421582,1285.59,2,100mN1500E1600,1600,1500,2
70_0,272.74568098188723,-352.27868000431295,927.71,3,100mN-400E200,200,-400,0
70_1,272.74568098188723,-352.27868000431295,863.5,1,100mN-400E200,200,-400,0
70_2,272.74568098188723,-352.27868000431295,817.47,2,100mN-400E200,200,-400,0
71_0,1328.8705511646017,1253.3759167123474,1487.64,3,100mN1200E1300,1300,1200,2
71_1,1328.8705511646017,1253.3759167123474,1247.55,2,100mN1200E1300,1300,1200,2
71_2,1328.8705511646017,1253.3759167123474,1272.43,2,100mN1200E1300,1300,1200,2
72_0,681.4142894822592,2564.1369857957534,2457.48,3,100mN2500E600,600,2500,1
73_0,1155.1845291682805,1509.9938762228635,1413.09,3,100mN1500E1100,1100,1500,2
73_1,1155.1845291682805,1509.9938762228635,1506.44,3,100mN1500E1100,1100,1500,2
73_2,1155.1845291682805,1509.9938762228635,1181.06,1,100mN1500E1100,1100,1500,2
74_0,1637.132197252808,2584.4866551827013,2737.26,3,100mN2500E1600,1600,2500,1
75_0,617.0314205136115,-432.70627232187024,850.78,2,100mN-500E600,600,-500,0
75_1,617.0314205136115,-432.70627232187024,775.28,1,100mN-500E600,600,-500,0
75_2,617.0314205136115,-432.70627232187024,847.33,2,100mN-500E600,600,-500,0
76_1,1317.639259932473,809.8120823406076,984.0,1,100mN800E1300,1300,800,2
76_2,1317.639259932473,809.8120823406076,944.22,1,100mN800E1300,1300,800,2
76_3,1317.639259932473,809.8120823406076,902.84,1,100mN800E1300,1300,800,2
77_0,1234.2750879260009,1456.5200475565437,1206.34,2,100mN1400E1200,1200,1400,2
77_1,1234.2750879260009,1456.5200475565437,1187.49,2,100mN1400E1200,1200,1400,2
77_2,1234.2750879260009,1456.5200475565437,1060.93,1,100mN1400E1200,1200,1400,2
77_4,1234.2750879260009,1456.5200475565437,922.43,1,100mN1400E1200,1200,1400,2
78_0,1100.105949305358,841.3973108114392,1296.85,2,100mN800E1100,1100,800,2
78_1,1100.105949305358,841.3973108114392,1139.18,1,100mN800E1100,1100,800,2
78_2,1100.105949305358,841.3973108114392,1578.71,3,100mN800E1100,1100,800,2
78_3,1100.105949305358,841.3973108114392,1023.7,1,100mN800E1100,1100,800,2
78_4,1100.105949305358,841.3973108114392,1113.6,1,100mN800E1100,1100,800,2
78_5,1100.105949305358,841.3973108114392,1460.64,2,100mN800E1100,1100,800,2
79_0,1074.028800061618,473.8937612528482,1201.03,2,100mN400E1000,1000,400,2
79_1,1074.028800061618,473.8937612528482,1514.38,3,100mN400E1000,1000,400,2
79_2,1074.028800061618,473.8937612528482,1337.4,2,100mN400E1000,1000,400,2
80_0,659.7010252624165,989.8790296247388,1226.13,2,100mN900E600,600,900,2
81_1,1067.4777876556452,1115.7471929687297,1280.22,1,100mN1100E1000,1000,1100,2
81_2,1067.4777876556452,1115.7471929687297,1392.48,2,100mN1100E1000,1000,1100,2
81_3,1067.4777876556452,1115.7471929687297,1213.82,2,100mN1100E1000,1000,1100,2
81_4,1067.4777876556452,1115.7471929687297,1288.31,2,100mN1100E1000,1000,1100,2
81_5,1067.4777876556452,1115.7471929687297,1412.3,2,100mN1100E1000,1000,1100,2
81_6,1067.4777876556452,1115.7471929687297,1742.47,4,100mN1100E1000,1000,1100,2
82_0,1280.0080151111076,1688.780169210383,1126.06,2,100mN1600E1200,1200,1600,2
83_0,1211.785711763027,-94.24615447196186,854.57,2,100mN-100E1200,1200,-100,0
84_0,2189.837564085401,2842.5118327065347,2941.26,6,100mN2800E2100,2100,2800,1
85_0,154.22420659011834,-578.5284526022491,846.57,2,100mN-600E100,100,-600,0
85_1,154.22420659011834,-578.5284526022491,1005.42,2,100mN-600E100,100,-600,0
86_0,849.8800370519384,1484.8889246440897,2887.9,5,100mN1400E800,800,1400,1
87_0,869.2350025617206,-281.8500611903942,896.55,2,100mN-300E800,800,-300,0
87_1,869.2350025617206,-281.8500611903942,941.17,2,100mN-300E800,800,-300,0
87_2,869.2350025617206,-281.8500611903942,950.16,2,100mN-300E800,800,-300,0
88_0,1683.3164571425175,756.8964925380433,1385.37,3,100mN700E1600,1600,700,2
88_1,1683.3164571425175,756.8964925380433,1272.95,2,100mN700E1600,1600,700,2
88_3,1683.3164571425175,756.8964925380433,1229.08,1,100mN700E1600,1600,700,2
88_4,1683.3164571425175,756.8964925380433,1160.64,1,100mN700E1600,1600,700,2
89_0,545.0240989177788,699.5617193426153,1478.05,3,100mN600E500,500,600,2
90_0,992.4259272456212,137.3783691568849,1364.13,2,100mN100E900,900,100,2
91_0,1407.9973895233427,2399.899369895907,2892.84,4,100mN2300E1400,1400,2300,1
92_0,491.2743189461587,-248.6356430000841,1073.59,3,100mN-300E400,400,-300,0
92_1,491.2743189461587,-248.6356430000841,1033.31,3,100mN-300E400,400,-300,0
92_2,491.2743189461587,-248.6356430000841,972.3,3,100mN-300E400,400,-300,0
92_3,491.2743189461587,-248.6356430000841,978.3,2,100mN-300E400,400,-300,0
92_4,491.2743189461587,-248.6356430000841,1053.79,3,100mN-300E400,400,-300,0
92_5,491.2743189461587,-248.6356430000841,969.69,2,100mN-300E400,400,-300,0
93_0,2007.369462672504,1238.235887879653,934.38,1,100mN1200E2000,2000,1200,3
93_1,2007.369462672504,1238.235887879653,767.29,1,100mN1200E2000,2000,1200,3
94_0,1720.359389024131,3149.0633344012144,2410.29,3,100mN3100E1700,1700,3100,1
95_0,1304.9889712753609,601.1113276249827,1254.2,2,100mN600E1300,1300,600,2
96_0,2420.4095454688386,883.383328772723,874.07,1,100mN800E2400,2400,800,3
96_1,2420.4095454688386,883.383328772723,788.4,1,100mN800E2400,2400,800,3
96_2,2420.4095454688386,883.383328772723,828.06,2,100mN800E2400,2400,800,3
96_4,2420.4095454688386,883.383328772723,550.59,1,100mN800E2400,2400,800,3
96_5,2420.4095454688386,883.383328772723,883.07,1,100mN800E2400,2400,800,3
97_0,1135.6905255252072,567.0287539091647,1157.21,2,100mN500E1100,1100,500,2
98_0,1727.5306603457418,2469.3863269090816,2973.46,4,100mN2400E1700,1700,2400,1
99_0,1391.8960633974225,1226.9069328205674,1504.98,3,100mN1200E1300,1300,1200,2
99_1,1391.8960633974225,1226.9069328205674,1235.49,2,100mN1200E1300,1300,1200,2
99_2,1391.8960633974225,1226.9069328205674,933.95,1,100mN1200E1300,1300,1200,2
99_3,1391.8960633974225,1226.9069328205674,1338.05,2,100mN1200E1300,1300,1200,2
99_4,1391.8960633974225,1226.9069328205674,1209.74,1,100mN1200E1300,1300,1200,2
100_0,1728.835228313393,1727.4881385924862,1453.76,3,100mN1700E1700,1700,1700,2
100_1,1728.835228313393,1727.4881385924862,1346.86,2,100mN1700E1700,1700,1700,2
100_2,1728.835228313393,1727.4881385924862,1394.19,3,100mN1700E1700,1700,1700,2
100_3,1728.835228313393,1727.4881385924862,1177.29,1,100mN1700E1700,1700,1700,2
101_0,580.2280749570265,858.464164320566,1331.83,2,100mN800E500,500,800,2
102_0,351.4549645356919,-486.24309673948784,957.71,2,100mN-500E300,300,-500,0
103_0,981.11717904066,81.03697842546092,1505.33,3,100mN0E900,900,0,2
104_0,1793.1006833546871,1953.4653730576551,1293.43,2,100mN1900E1700,1700,1900,2
104_1,1793.1006833546871,1953.4653730576551,1261.89,2,100mN1900E1700,1700,1900,2
104_2,1793.1006833546871,1953.4653730576551,1193.28,2,100mN1900E1700,1700,1900,2
104_3,1793.1006833546871,1953.4653730576551,1111.37,2,100mN1900E1700,1700,1900,2
104_4,1793.1006833546871,1953.4653730576551,1331.3,2,100mN1900E1700,1700,1900,2
105_0,510.8408068389364,188.72793205987531,1011.09,1,100mN100E500,500,100,2
106_0,1863.14186683908,1215.38886574021,1262.53,2,100mN1200E1800,1800,1200,2
106_1,1863.14186683908,1215.38886574021,1674.96,4,100mN1200E1800,1800,1200,2
106_2,1863.14186683908,1215.38886574021,1388.33,3,100mN1200E1800,1800,1200,2
106_4,1863.14186683908,1215.38886574021,1123.69,1,100mN1200E1800,1800,1200,2
106_5,1863.14186683908,1215.38886574021,1210.43,1,100mN1200E1800,1800,1200,2
107_0,859.831307144002,-395.2953605488285,929.74,2,100mN-400E800,800,-400,0
108_0,1109.9221045184563,996.7701279251344,1288.81,2,100mN900E1100,1100,900,2
108_1,1109.9221045184563,996.7701279251344,935.36,2,100mN900E1100,1100,900,2
108_2,1109.9221045184563,996.7701279251344,1474.19,2,100mN900E1100,1100,900,2
108_3,1109.9221045184563,996.7701279251344,1186.17,1,100mN900E1100,1100,900,2
109_0,1221.1290313383931,1062.1158933901158,1142.49,2,100mN1000E1200,1200,1000,2
110_0,1626.341596573612,3218.4353800721856,2702.53,4,100mN3200E1600,1600,3200,1
111_0,1122.042080738282,992.366821412913,1501.29,3,100mN900E1100,1100,900,2
111_1,1122.042080738282,992.366821412913,1215.24,2,100mN900E1100,1100,900,2
112_0,972.8007218311292,315.32707813665945,1208.01,2,100mN300E900,900,300,2
112_1,972.8007218311292,315.32707813665945,1568.4,3,100mN300E900,900,300,2
113_0,703.5978497542479,24.190875671111318,761.91,1,100mN0E700,700,0,0
113_1,703.5978497542479,24.190875671111318,984.86,3,100mN0E700,700,0,0
113_2,703.5978497542479,24.190875671111318,975.64,3,100mN0E700,700,0,0
113_3,703.5978497542479,24.190875671111318,722.07,1,100mN0E700,700,0,0
113_4,703.5978497542479,24.190875671111318,866.42,2,100mN0E700,700,0,0
114_0,123.3913563770119,-781.3095494302061,947.48,2,100mN-800E100,100,-800,0
114_1,123.3913563770119,-781.3095494302061,879.14,1,100mN-800E100,100,-800,0
115_0,1258.9003804565723,2304.722159102396,2392.22,3,100mN2300E1200,1200,2300,1
116_0,698.576603767174,-414.7355113485824,962.31,2,100mN-500E600,600,-500,0
116_1,698.576603767174,-414.7355113485824,845.51,2,100mN-500E600,600,-500,0
117_1,-182.7301987028129,-991.8740438255436,639.36,1,100mN-1000E-200,-200,-1000,0
