ID,X,Y,income,size,Gitter_ID_100m,Cluster Nr.
13_1,1079.4344881015531,1058.1068621432214,4396.38,2,100mN1000E1000,2
13_2,1079.4344881015531,1058.1068621432214,4836.29,2,100mN1000E1000,2
13_3,1079.4344881015531,1058.1068621432214,4575.33,2,100mN1000E1000,2
13_4,1079.4344881015531,1058.1068621432214,3924.91,2,100mN1000E1000,2
13_5,1079.4344881015531,1058.1068621432214,4264.62,2,100mN1000E1000,2
13_6,1079.4344881015531,1058.1068621432214,5032.56,2,100mN1000E1000,2
13_7,1079.4344881015531,1058.1068621432214,4347.82,2,100mN1000E1000,2
13_8,1079.4344881015531,1058.1068621432214,3601.44,1,100mN1000E1000,2
13_9,1079.4344881015531,1058.1068621432214,4683.18,2,100mN1000E1000,2
13_10,1079.4344881015531,1058.1068621432214,3250.67,1,100mN1000E1000,2
13_11,1079.4344881015531,1058.1068621432214,4395.69,2,100mN1000E1000,2
13_12,1079.4344881015531,1058.1068621432214,4216.24,2,100mN1000E1000,2
13_13,1079.4344881015531,1058.1068621432214,4373.45,2,100mN1000E1000,2
13_14,1079.4344881015531,1058.1068621432214,4241.67,2,100mN1000E1000,2
13_15,1079.4344881015531,1058.1068621432214,4603.9,2,100mN1000E1000,2
13_16,1079.4344881015531,1058.1068621432214,4596.83,2,100mN1000E1000,2
14_0,991.861067759054,1070.4785074802048,4861.01,2,100mN1000E900,2
15_0,1431.286809176031,1254.0401365889525,5068.68,2,100mN1200E1400,2
16_0,1243.706275563199,998.276760696172,3777.34,2,100mN900E1200,2
16_1,1243.706275563199,998.276760696172,5064.18,2,100mN900E1200,2
16_2,1243.706275563199,998.276760696172,4982.74,3,100mN900E1200,2
16_3,1243.706275563199,998.276760696172,4216.94,2,100mN900E1200,2
16_4,1243.706275563199,998.276760696172,4606.87,2,100mN900E1200,2
16_5,1243.706275563199,998.276760696172,4739.61,2,100mN900E1200,2
16_6,1243.706275563199,998.276760696172,4103.39,2,100mN900E1200,2
16_7,1243.706275563199,998.276760696172,5058.79,3,100mN900E1200,2
16_8,1243.706275563199,998.276760696172,5150.35,2,100mN900E1200,2
16_9,1243.706275563199,998.276760696172,4842.44,2,100mN900E1200,2
16_10,1243.706275563199,998.276760696172,4703.97,2,100mN900E1200,2
17_0,1197.1735764570758,1304.1777259096284,3501.36,2,100mN1300E1100,2
17_1,1197.1735764570758,1304.1777259096284,4081.49,2,100mN1300E1100,2
17_2,1197.1735764570758,1304.1777259096284,4542.11,2,100mN1300E1100,2
17_3,1197.1735764570758,1304.1777259096284,4546.35,2,100mN1300E1100,2
17_4,1197.1735764570758,1304.1777259096284,4194.94,2,100mN1300E1100,2
17_5,1197.1735764570758,1304.1777259096284,4275.12,2,100mN1300E1100,2
17_6,1197.1735764570758,1304.1777259096284,4836.8,2,100mN1300E1100,2
17_7,1197.1735764570758,1304.1777259096284,5198.71,2,100mN1300E1100,2
17_8,1197.1735764570758,1304.1777259096284,4898.59,3,100mN1300E1100,2
17_9,1197.1735764570758,1304.1777259096284,4317.13,2,100mN1300E1100,2
17_10,1197.1735764570758,1304.1777259096284,4893.39,2,100mN1300E1100,2
17_11,1197.1735764570758,1304.1777259096284,4259.38,2,100mN1300E1100,2
17_12,1197.1735764570758,1304.1777259096284,4986.23,2,100mN1300E1100,2
17_13,1197.1735764570758,1304.1777259096284,4547.42,2,100mN1300E1100,2
17_14,1197.1735764570758,1304.1777259096284,4134.14,2,100mN1300E1100,2
17_15,1197.1735764570758,1304.1777259096284,4804.23,3,100mN1300E1100,2
17_16,1197.1735764570758,1304.1777259096284,3805.91,1,100mN1300E1100,2
17_17,1197.1735764570758,1304.1777259096284,4290.11,2,100mN1300E1100,2
17_18,1197.1735764570758,1304.1777259096284,4688.98,2,100mN1300E1100,2
17_19,1197.1735764570758,1304.1777259096284,3375.12,1,100mN1300E1100,2
17_20,1197.1735764570758,1304.1777259096284,4563.82,2,100mN1300E1100,2
17_21,1197.1735764570758,1304.1777259096284,4864.31,2,100mN1300E1100,2
17_22,1197.1735764570758,1304.1777259096284,4070.08,2,100mN1300E1100,2
17_23,1197.1735764570758,1304.1777259096284,3448.44,1,100mN1300E1100,2
17_24,1197.1735764570758,1304.1777259096284,4975.06,3,100mN1300E1100,2
17_25,1197.1735764570758,1304.1777259096284,4293.0,2,100mN1300E1100,2
17_26,1197.1735764570758,1304.1777259096284,4430.96,2,100mN1300E1100,2
17_27,1197.1735764570758,1304.1777259096284,3644.38,1,100mN1300E1100,2
17_28,1197.1735764570758,1304.1777259096284,3845.7,1,100mN1300E1100,2
17_29,1197.1735764570758,1304.1777259096284,4833.03,2,100mN1300E1100,2
17_30,1197.1735764570758,1304.1777259096284,3726.55,2,100mN1300E1100,2
17_31,1197.1735764570758,1304.1777259096284,5065.06,2,100mN1300E1100,2
17_32,1197.1735764570758,1304.1777259096284,3915.16,2,100mN1300E1100,2
17_33,1197.1735764570758,1304.1777259096284,3891.08,2,100mN1300E1100,2
18_0,2010.2589117462303,1175.5039075579211,2102.1,1,100mN1100E2000,3
18_1,2010.2589117462303,1175.5039075579211,2719.65,1,100mN1100E2000,3
18_2,2010.2589117462303,1175.5039075579211,2418.84,1,100mN1100E2000,3
18_3,2010.2589117462303,1175.5039075579211,2146.64,1,100mN1100E2000,3
18_5,2010.2589117462303,1175.5039075579211,2620.58,1,100mN1100E2000,3
18_6,2010.2589117462303,1175.5039075579211,2927.57,2,100mN1100E2000,3
18_7,2010.2589117462303,1175.5039075579211,2074.66,1,100mN1100E2000,3
18_8,2010.2589117462303,1175.5039075579211,2219.62,1,100mN1100E2000,3
18_9,2010.2589117462303,1175.5039075579211,3094.57,2,100mN1100E2000,3
18_10,2010.2589117462303,1175.5039075579211,1999.7,1,100mN1100E2000,3
18_11,2010.2589117462303,1175.5039075579211,2252.84,1,100mN1100E2000,3
18_12,2010.2589117462303,1175.5039075579211,3038.89,2,100mN1100E2000,3
18_13,2010.2589117462303,1175.5039075579211,2377.93,1,100mN1100E2000,3
18_14,2010.2589117462303,1175.5039075579211,2596.27,1,100mN1100E2000,3
18_15,2010.2589117462303,1175.5039075579211,3031.43,2,100mN1100E2000,3
18_16,2010.2589117462303,1175.5039075579211,2197.48,1,100mN1100E2000,3
18_17,2010.2589117462303,1175.5039075579211,2256.55,1,100mN1100E2000,3
18_18,2010.2589117462303,1175.5039075579211,2863.42,2,100mN1100E2000,3
18_19,2010.2589117462303,1175.5039075579211,2711.5,2,100mN1100E2000,3
18_20,2010.2589117462303,1175.5039075579211,2560.4,1,100mN1100E2000,3
18_21,2010.2589117462303,1175.5039075579211,2588.8,1,100mN1100E2000,3
18_22,2010.2589117462303,1175.5039075579211,2372.86,1,100mN1100E2000,3
18_23,2010.2589117462303,1175.5039075579211,2595.23,1,100mN1100E2000,3
18_24,2010.2589117462303,1175.5039075579211,2633.62,1,100mN1100E2000,3
18_25,2010.2589117462303,1175.5039075579211,2637.34,1,100mN1100E2000,3
18_26,2010.2589117462303,1175.5039075579211,2571.41,1,100mN1100E2000,3
18_27,2010.2589117462303,1175.5039075579211,2390.87,1,100mN1100E2000,3
18_28,2010.2589117462303,1175.5039075579211,2931.22,2,100mN1100E2000,3
18_29,2010.2589117462303,1175.5039075579211,2816.3,1,100mN1100E2000,3
18_30,2010.2589117462303,1175.5039075579211,2532.13,1,100mN1100E2000,3
18_31,2010.2589117462303,1175.5039075579211,2404.86,1,100mN1100E2000,3
18_32,2010.2589117462303,1175.5039075579211,1990.17,1,100mN1100E2000,3
18_33,2010.2589117462303,1175.5039075579211,2485.18,1,100mN1100E2000,3
18_34,2010.2589117462303,1175.5039075579211,2387.93,1,100mN1100E2000,3
18_35,2010.2589117462303,1175.5039075579211,2330.53,1,100mN1100E2000,3
18_36,2010.2589117462303,1175.5039075579211,2257.65,1,100mN1100E2000,3
18_37,2010.2589117462303,1175.5039075579211,2437.02,1,100mN1100E2000,3
18_38,2010.2589117462303,1175.5039075579211,2338.46,1,100mN1100E2000,3
18_39,2010.2589117462303,1175.5039075579211,2506.26,1,100mN1100E2000,3
18_40,2010.2589117462303,1175.5039075579211,2627.58,2,100mN1100E2000,3
19_0,1122.4277959314554,1117.7540413648642,3792.16,1,100mN1100E1100,2
19_1,1122.4277959314554,1117.7540413648642,4287.78,2,100mN1100E1100,2
19_2,1122.4277959314554,1117.7540413648642,4552.5,2,100mN1100E1100,2
19_3,1122.4277959314554,1117.7540413648642,4221.97,2,100mN1100E1100,2
19_4,1122.4277959314554,1117.7540413648642,4747.52,2,100mN1100E1100,2
19_5,1122.4277959314554,1117.7540413648642,4552.43,2,100mN1100E1100,2
19_6,1122.4277959314554,1117.7540413648642,5603.25,3,100mN1100E1100,2
19_7,1122.4277959314554,1117.7540413648642,4226.8,1,100mN1100E1100,2
19_8,1122.4277959314554,1117.7540413648642,3904.06,2,100mN1100E1100,2
19_9,1122.4277959314554,1117.7540413648642,4073.8,1,100mN1100E1100,2
19_10,1122.4277959314554,1117.7540413648642,5194.41,2,100mN1100E1100,2
19_11,1122.4277959314554,1117.7540413648642,4342.17,2,100mN1100E1100,2
19_12,1122.4277959314554,1117.7540413648642,4328.91,2,100mN1100E1100,2
19_13,1122.4277959314554,1117.7540413648642,5379.31,3,100mN1100E1100,2
20_0,1332.2203993607236,1136.6977275621848,4638.09,2,100mN1100E1300,2
20_1,1332.2203993607236,1136.6977275621848,4981.58,2,100mN1100E1300,2
20_2,1332.2203993607236,1136.6977275621848,5095.68,2,100mN1100E1300,2
21_0,1216.6875232959114,253.4089599086554,3473.65,3,100mN200E1200,0
21_1,1216.6875232959114,253.4089599086554,2579.66,2,100mN200E1200,0
21_2,1216.6875232959114,253.4089599086554,3358.49,2,100mN200E1200,0
21_3,1216.6875232959114,253.4089599086554,3309.45,1,100mN200E1200,0
21_4,1216.6875232959114,253.4089599086554,2585.64,2,100mN200E1200,0
21_5,1216.6875232959114,253.4089599086554,2446.71,1,100mN200E1200,0
21_6,1216.6875232959114,253.4089599086554,2455.37,1,100mN200E1200,0
21_7,1216.6875232959114,253.4089599086554,3273.62,2,100mN200E1200,0
21_8,1216.6875232959114,253.4089599086554,2863.81,2,100mN200E1200,0
21_9,1216.6875232959114,253.4089599086554,2606.12,2,100mN200E1200,0
21_10,1216.6875232959114,253.4089599086554,2893.62,2,100mN200E1200,0
21_11,1216.6875232959114,253.4089599086554,3101.26,3,100mN200E1200,0
21_12,1216.6875232959114,253.4089599086554,3073.92,4,100mN200E1200,0
21_13,1216.6875232959114,253.4089599086554,2506.51,1,100mN200E1200,0
21_14,1216.6875232959114,253.4089599086554,2784.09,1,100mN200E1200,0
21_15,1216.6875232959114,253.4089599086554,2876.94,3,100mN200E1200,0
21_16,1216.6875232959114,253.4089599086554,2784.36,1,100mN200E1200,0
21_17,1216.6875232959114,253.4089599086554,3019.38,1,100mN200E1200,0
21_18,1216.6875232959114,253.4089599086554,2764.89,3,100mN200E1200,0
21_19,1216.6875232959114,253.4089599086554,3290.38,2,100mN200E1200,0
21_20,1216.6875232959114,253.4089599086554,3262.54,2,100mN200E1200,0
21_21,1216.6875232959114,253.4089599086554,3436.45,2,100mN200E1200,0
21_22,1216.6875232959114,253.4089599086554,3344.77,2,100mN200E1200,0
21_23,1216.6875232959114,253.4089599086554,3111.96,3,100mN200E1200,0
21_24,1216.6875232959114,253.4089599086554,2830.0,1,100mN200E1200,0
21_26,1216.6875232959114,253.4089599086554,2828.15,1,100mN200E1200,0
21_27,1216.6875232959114,253.4089599086554,2683.38,2,100mN200E1200,0
21_28,1216.6875232959114,253.4089599086554,3450.57,2,100mN200E1200,0
21_29,1216.6875232959114,253.4089599086554,3264.41,2,100mN200E1200,0
21_30,1216.6875232959114,253.4089599086554,2948.37,2,100mN200E1200,0
21_31,1216.6875232959114,253.4089599086554,3195.45,3,100mN200E1200,0
21_32,1216.6875232959114,253.4089599086554,3385.48,2,100mN200E1200,0
21_33,1216.6875232959114,253.4089599086554,3418.83,3,100mN200E1200,0
21_34,1216.6875232959114,253.4089599086554,2883.85,1,100mN200E1200,0
21_35,1216.6875232959114,253.4089599086554,2475.42,2,100mN200E1200,0
21_36,1216.6875232959114,253.4089599086554,3493.12,2,100mN200E1200,0
21_37,1216.6875232959114,253.4089599086554,3483.57,3,100mN200E1200,0
21_38,1216.6875232959114,253.4089599086554,3606.9,2,100mN200E1200,0
21_39,1216.6875232959114,253.4089599086554,2814.49,2,100mN200E1200,0
21_41,1216.6875232959114,253.4089599086554,2514.15,1,100mN200E1200,0
21_42,1216.6875232959114,253.4089599086554,3187.13,2,100mN200E1200,0
21_43,1216.6875232959114,253.4089599086554,2683.95,2,100mN200E1200,0
21_44,1216.6875232959114,253.4089599086554,3128.19,2,100mN200E1200,0
21_45,1216.6875232959114,253.4089599086554,3609.49,3,100mN200E1200,0
21_46,1216.6875232959114,253.4089599086554,3417.14,3,100mN200E1200,0
21_47,1216.6875232959114,253.4089599086554,2872.48,1,100mN200E1200,0
21_48,1216.6875232959114,253.4089599086554,3351.98,3,100mN200E1200,0
21_49,1216.6875232959114,253.4089599086554,2666.44,1,100mN200E1200,0
21_50,1216.6875232959114,253.4089599086554,2842.64,2,100mN200E1200,0
21_51,1216.6875232959114,253.4089599086554,2778.9,2,100mN200E1200,0
21_52,1216.6875232959114,253.4089599086554,2753.4,2,100mN200E1200,0
21_53,1216.6875232959114,253.4089599086554,3112.04,3,100mN200E1200,0
21_54,1216.6875232959114,253.4089599086554,3035.6,2,100mN200E1200,0
21_55,1216.6875232959114,253.4089599086554,2976.28,2,100mN200E1200,0
21_56,1216.6875232959114,253.4089599086554,2607.3,2,100mN200E1200,0
21_57,1216.6875232959114,253.4089599086554,2993.04,2,100mN200E1200,0
21_58,1216.6875232959114,253.4089599086554,2985.95,2,100mN200E1200,0
21_59,1216.6875232959114,253.4089599086554,2445.53,1,100mN200E1200,0
21_60,1216.6875232959114,253.4089599086554,3384.26,3,100mN200E1200,0
21_61,1216.6875232959114,253.4089599086554,2861.15,2,100mN200E1200,0
21_62,1216.6875232959114,253.4089599086554,3325.6,3,100mN200E1200,0
21_63,1216.6875232959114,253.4089599086554,2799.1,1,100mN200E1200,0
21_64,1216.6875232959114,253.4089599086554,3136.77,3,100mN200E1200,0
21_65,1216.6875232959114,253.4089599086554,2991.08,2,100mN200E1200,0
22_0,1099.8594894259677,1288.327435267881,4561.17,2,100mN1200E1000,2
23_1,1274.9955863609136,1090.2682506656945,4271.87,2,100mN1000E1200,2
23_2,1274.9955863609136,1090.2682506656945,4218.09,2,100mN1000E1200,2
23_3,1274.9955863609136,1090.2682506656945,3964.88,1,100mN1000E1200,2
23_4,1274.9955863609136,1090.2682506656945,5314.4,2,100mN1000E1200,2
23_5,1274.9955863609136,1090.2682506656945,4236.02,2,100mN1000E1200,2
24_0,1137.2668417263028,1208.936704290298,5102.89,3,100mN1200E1100,2
24_1,1137.2668417263028,1208.936704290298,4555.45,2,100mN1200E1100,2
24_2,1137.2668417263028,1208.936704290298,4854.09,2,100mN1200E1100,2
24_3,1137.2668417263028,1208.936704290298,4776.21,2,100mN1200E1100,2
24_4,1137.2668417263028,1208.936704290298,4424.27,2,100mN1200E1100,2
24_5,1137.2668417263028,1208.936704290298,4189.21,2,100mN1200E1100,2
24_6,1137.2668417263028,1208.936704290298,4769.34,2,100mN1200E1100,2
24_7,1137.2668417263028,1208.936704290298,3807.33,1,100mN1200E1100,2
24_8,1137.2668417263028,1208.936704290298,4737.24,2,100mN1200E1100,2
24_9,1137.2668417263028,1208.936704290298,3580.18,2,100mN1200E1100,2
25_0,1231.2148833981646,1461.8078373651565,4055.77,1,100mN1400E1200,2
25_1,1231.2148833981646,1461.8078373651565,4566.41,2,100mN1400E1200,2
25_2,1231.2148833981646,1461.8078373651565,5701.33,3,100mN1400E1200,2
25_3,1231.2148833981646,1461.8078373651565,4771.17,2,100mN1400E1200,2
25_4,1231.2148833981646,1461.8078373651565,4536.54,2,100mN1400E1200,2
25_5,1231.2148833981646,1461.8078373651565,3591.38,1,100mN1400E1200,2
25_6,1231.2148833981646,1461.8078373651565,3916.77,2,100mN1400E1200,2
25_7,1231.2148833981646,1461.8078373651565,3195.6,1,100mN1400E1200,2
25_8,1231.2148833981646,1461.8078373651565,5141.37,3,100mN1400E1200,2
25_9,1231.2148833981646,1461.8078373651565,4888.21,2,100mN1400E1200,2
25_10,1231.2148833981646,1461.8078373651565,5006.93,2,100mN1400E1200,2
25_11,1231.2148833981646,1461.8078373651565,3890.02,2,100mN1400E1200,2
25_12,1231.2148833981646,1461.8078373651565,5164.37,3,100mN1400E1200,2
25_13,1231.2148833981646,1461.8078373651565,4659.16,2,100mN1400E1200,2
25_14,1231.2148833981646,1461.8078373651565,4528.47,2,100mN1400E1200,2
25_15,1231.2148833981646,1461.8078373651565,5089.33,2,100mN1400E1200,2
25_16,1231.2148833981646,1461.8078373651565,4442.61,2,100mN1400E1200,2
26_0,1229.3743547701715,1064.8072396812224,3478.58,1,100mN1000E1200,2
27_0,1101.630994659292,925.7058356193176,4506.49,2,100mN900E1100,2
28_0,1184.0846004790528,1396.8503958327906,3829.25,2,100mN1300E1100,2
28_1,1184.0846004790528,1396.8503958327906,4811.0,2,100mN1300E1100,2
28_2,1184.0846004790528,1396.8503958327906,5165.89,3,100mN1300E1100,2
28_3,1184.0846004790528,1396.8503958327906,5199.84,3,100mN1300E1100,2
28_4,1184.0846004790528,1396.8503958327906,4176.87,2,100mN1300E1100,2
28_5,1184.0846004790528,1396.8503958327906,4155.26,2,100mN1300E1100,2
28_6,1184.0846004790528,1396.8503958327906,4727.19,2,100mN1300E1100,2
28_7,1184.0846004790528,1396.8503958327906,4560.02,2,100mN1300E1100,2
28_8,1184.0846004790528,1396.8503958327906,4121.33,2,100mN1300E1100,2
28_9,1184.0846004790528,1396.8503958327906,3892.19,2,100mN1300E1100,2
28_10,1184.0846004790528,1396.8503958327906,4271.91,2,100mN1300E1100,2
29_0,1164.5865434493594,834.8047484109176,4554.81,2,100mN800E1100,2
29_1,1164.5865434493594,834.8047484109176,4704.31,2,100mN800E1100,2
29_2,1164.5865434493594,834.8047484109176,4331.94,2,100mN800E1100,2
29_3,1164.5865434493594,834.8047484109176,3407.95,1,100mN800E1100,2
29_4,1164.5865434493594,834.8047484109176,4471.57,2,100mN800E1100,2
29_5,1164.5865434493594,834.8047484109176,4661.23,3,100mN800E1100,2
29_6,1164.5865434493594,834.8047484109176,4116.36,1,100mN800E1100,2
29_7,1164.5865434493594,834.8047484109176,3529.81,1,100mN800E1100,2
29_8,1164.5865434493594,834.8047484109176,5973.55,3,100mN800E1100,2
29_9,1164.5865434493594,834.8047484109176,4180.66,2,100mN800E1100,2
29_10,1164.5865434493594,834.8047484109176,3946.68,2,100mN800E1100,2
29_11,1164.5865434493594,834.8047484109176,4684.11,2,100mN800E1100,2
29_12,1164.5865434493594,834.8047484109176,3504.97,1,100mN800E1100,2
30_0,1165.249206939334,1398.9474055821645,4247.91,2,100mN1300E1100,2
30_1,1165.249206939334,1398.9474055821645,5150.45,3,100mN1300E1100,2
30_2,1165.249206939334,1398.9474055821645,3307.87,1,100mN1300E1100,2
30_3,1165.249206939334,1398.9474055821645,4395.41,2,100mN1300E1100,2
30_4,1165.249206939334,1398.9474055821645,4472.42,2,100mN1300E1100,2
30_5,1165.249206939334,1398.9474055821645,4436.46,2,100mN1300E1100,2
30_6,1165.249206939334,1398.9474055821645,4408.29,2,100mN1300E1100,2
31_0,1423.1736615666316,1232.1920473846403,3698.71,1,100mN1200E1400,2
31_1,1423.1736615666316,1232.1920473846403,5270.17,3,100mN1200E1400,2
31_2,1423.1736615666316,1232.1920473846403,3629.41,1,100mN1200E1400,2
